invoice_id,order_id,line_id,invoice_date,qty_billed,unit_price_billed,amount
INV917673,SO500699,19,2026-01-31,3500,0.97,3395.0
INV917674,SO500098,19,2026-01-31,4000,0.5096,2038.4
INV917675,SO500134,19,2026-01-31,110,35.8876,3947.64
INV917676,SO500597,6,2026-01-31,500,3.3408,1670.4
INV917677,SO500137,1,2026-01-31,3000,1.5778,4733.4
INV917678,SO500597,4,2026-01-31,250,3.3216,830.4
INV917679,SO500398,19,2026-01-31,3500,0.4214,1474.9
INV917680,SO500844,17,2026-01-31,1250,3.4452,4306.5
INV917681,SO500137,2,2026-01-31,3250,3.4104,11083.8
INV917682,SO500886,7,2026-01-31,500,0.891,445.5
INV917683,SO500252,10,2026-01-31,1500,0.97,1455.0
INV917684,SO500137,17,2026-01-31,1500,3.3908,5086.2
INV917685,SO500697,17,2026-01-31,1250,3.3756,4219.5
INV917686,SO500545,2,2026-01-31,650,13.7376,8929.44
INV917687,SO500254,12,2026-01-31,4000,0.2716,1086.4
INV917688,SO500541,17,2026-02-01,750,9.8976,7423.2
INV917689,SO500398,13,2026-02-01,3000,0.9898,2969.4
INV917690,SO500697,18,2026-02-01,250,11.1647,2791.18
INV917691,SO500137,14,2026-02-01,1050,11.5248,12101.04
INV917692,SO500095,13,2026-02-02,150,12.887,1933.05
INV917693,SO500736,22,2026-02-02,1000,0.4365,436.5
INV917694,SO500596,14,2026-02-02,20,35.1552,703.1
INV917695,SO500243,7,2026-02-02,750,19.5455,14659.12
INV917696,SO500401,8,2026-02-02,1000,0.5194,519.4
INV917697,SO500255,4,2026-02-02,2000,0.5044,1008.8
INV917698,SO500885,6,2026-02-02,500,3.8016,1900.8
INV917699,SO500397,18,2026-02-02,1750,3.6456,6379.8
INV917700,SO500550,18,2026-02-02,6000,0.384,2304.0
INV917701,SO500394,3,2026-02-03,10,36.848,368.48
INV917702,SO500844,1,2026-02-03,50,6.138,306.9
INV917703,SO500095,7,2026-02-03,2000,3.7632,7526.4
INV917704,SO500401,1,2026-02-03,4000,0.441,1764.0
INV917705,SO500548,10,2026-02-03,4000,0.4416,1766.4
INV917706,SO500096,21,2026-02-03,2000,0.5096,1019.2
INV917707,SO500148,17,2026-02-03,10,49.6762,496.76
INV917708,SO500148,11,2026-02-03,80,36.848,2947.84
INV917709,SO500247,20,2026-02-03,100,36.472,3647.2
INV917710,SO500732,13,2026-02-03,20,36.472,729.44
INV917711,SO500097,5,2026-02-03,1000,1.0584,1058.4
INV917712,SO500894,3,2026-02-03,500,0.4554,227.7
INV917713,SO500735,3,2026-02-03,100,6.014,601.4
INV917714,SO500095,10,2026-02-03,550,11.466,6306.3
INV917715,SO500584,4,2026-02-03,750,3.3216,2491.2
INV917716,SO500700,16,2026-02-03,3500,0.6499,2274.65
INV917717,SO500255,9,2026-02-03,7000,0.2425,1697.5
INV917718,SO500885,18,2026-02-03,100,11.583,1158.3
INV917719,SO500584,11,2026-02-03,1000,1.9104,1910.4
INV917720,SO500138,6,2026-02-03,4000,0.2744,1097.6
INV917721,SO500399,18,2026-02-03,500,0.4214,210.7
INV917722,SO500251,13,2026-02-03,400,11.349,4539.6
INV917723,SO500397,12,2026-02-04,350,8.0948,2833.18
INV917724,SO500399,16,2026-02-04,3000,0.98,2940.0
INV917725,SO500148,7,2026-02-04,10,51.7048,517.05
INV917726,SO500885,3,2026-02-04,350,12.5334,4386.69
INV917727,SO500894,14,2026-02-04,500,0.6633,331.65
INV917728,SO500735,10,2026-02-04,110,35.5214,3907.35
INV917729,SO500253,12,2026-02-04,10500,0.6499,6823.95
INV917730,SO500698,11,2026-02-04,150,12.7555,1913.32
INV917731,SO500397,9,2026-02-04,100,6.076,607.6
INV917732,SO500700,2,2026-02-04,1500,0.4462,669.3
INV917733,SO500397,21,2026-02-04,250,1.9502,487.55
INV917734,SO500135,22,2026-02-04,1000,3.3908,3390.8
INV917735,SO500532,20,2026-02-04,700,9.8976,6928.32
INV917736,SO500095,2,2026-02-04,1500,1.5778,2366.7
INV917737,SO500536,18,2026-02-04,250,9.8976,2474.4
INV917738,SO500247,12,2026-02-04,30,40.0513,1201.54
INV917739,SO500251,15,2026-02-04,500,1.9303,965.15
INV917740,SO500095,4,2026-02-04,2500,3.4104,8526.0
INV917741,SO500550,9,2026-02-04,1000,0.2688,268.8
INV917742,SO500401,5,2026-02-04,1000,0.2744,274.4
INV917743,SO500597,1,2026-02-05,200,11.232,2246.4
INV917744,SO500255,20,2026-02-05,1000,0.5141,514.1
INV917745,SO500382,2,2026-02-05,50,14.6216,731.08
INV917746,SO500698,8,2026-02-05,600,12.2802,7368.12
INV917747,SO500894,12,2026-02-05,500,0.9999,499.95
INV917748,SO500698,6,2026-02-05,250,8.0122,2003.05
INV917749,SO500138,3,2026-02-05,4000,0.392,1568.0
INV917750,SO500546,2,2026-02-05,300,13.7376,4121.28
INV917751,SO500250,8,2026-02-05,250,11.4072,2851.8
INV917752,SO500397,6,2026-02-05,1750,3.7632,6585.6
INV917753,SO500698,4,2026-02-05,1000,3.0167,3016.7
INV917754,SO500097,16,2026-02-05,2000,0.9898,1979.6
INV917755,SO500395,18,2026-02-05,750,3.6456,2734.2
INV917756,SO500736,2,2026-02-05,9000,0.388,3492.0
INV917757,SO500095,8,2026-02-05,1750,3.6456,6379.8
INV917758,SO500548,13,2026-02-05,1500,0.4128,619.2
INV917759,SO500243,4,2026-02-05,350,8.2159,2875.56
INV917760,SO500399,23,2026-02-05,4000,0.882,3528.0
INV917761,SO500736,3,2026-02-06,5000,0.2425,1212.5
INV917762,SO500596,16,2026-02-06,200,56.4192,11283.84
INV917763,SO500550,19,2026-02-06,3000,0.4992,1497.6
INV917764,SO500397,15,2026-02-06,600,11.5248,6914.88
INV917765,SO500255,12,2026-02-06,6000,0.2716,1629.6
INV917766,SO500698,9,2026-02-06,500,3.6084,1804.2
INV917767,SO500700,7,2026-02-06,5000,0.4171,2085.5
INV917768,SO500698,16,2026-02-06,750,3.3756,2531.7
INV917769,SO500584,6,2026-02-06,1500,3.6864,5529.6
INV917770,SO500584,8,2026-02-06,1000,3.3408,3340.8
INV917771,SO500135,6,2026-02-06,250,3.6456,911.4
INV917772,SO500698,12,2026-02-06,250,1.5617,390.42
INV917773,SO500399,13,2026-02-06,2500,0.9898,2474.5
INV917774,SO500596,7,2026-02-06,80,40.6694,3253.55
INV917775,SO500842,2,2026-02-06,10,37.224,372.24
INV917776,SO500546,7,2026-02-06,100,14.3232,1432.32
INV917777,SO500097,19,2026-02-06,5000,0.882,4410.0
INV917778,SO500736,5,2026-02-07,1000,0.5141,514.1
INV917779,SO500594,16,2026-02-07,10,36.096,360.96
INV917780,SO500397,3,2026-02-07,1500,3.4104,5115.6
INV917781,SO500696,5,2026-02-07,500,3.0167,1508.35
INV917782,SO500394,2,2026-02-07,10,57.5946,575.95
INV917783,SO500136,7,2026-02-07,2250,3.6456,8202.6
INV917784,SO500885,20,2026-02-07,500,3.6828,1841.4
INV917785,SO500700,12,2026-02-07,4000,1.0476,4190.4
INV917786,SO500091,25,2026-02-07,300,11.9462,3583.86
INV917787,SO500533,20,2026-02-07,2600,8.5728,22289.28
INV917788,SO500546,17,2026-02-07,550,9.8976,5443.68
INV917789,SO500827,5,2026-02-07,1100,10.2069,11227.59
INV917790,SO500097,13,2026-02-07,9000,0.6566,5909.4
INV917791,SO500095,18,2026-02-07,2500,3.3908,8477.0
INV917792,SO500584,2,2026-02-07,950,11.232,10670.4
INV917793,SO500397,10,2026-02-08,150,12.887,1933.05
INV917794,SO500138,18,2026-02-08,4000,0.5096,2038.4
INV917795,SO500700,20,2026-02-08,2500,0.97,2425.0
INV917796,SO500584,3,2026-02-08,100,11.2896,1128.96
INV917797,SO500546,3,2026-02-08,2150,19.344,41589.6
INV917798,SO500885,10,2026-02-08,500,3.4254,1712.7
INV917799,SO500399,14,2026-02-08,1500,1.0584,1587.6
INV917800,SO500397,20,2026-02-08,500,3.0478,1523.9
INV917801,SO500894,17,2026-02-08,500,1.0692,534.6
INV917802,SO500095,11,2026-02-08,450,11.2798,5075.91
INV917803,SO500255,6,2026-02-08,5000,0.1746,873.0
INV917804,SO500253,17,2026-02-08,500,0.4462,223.1
INV917805,SO500698,17,2026-02-08,350,11.1647,3907.64
INV917806,SO500695,13,2026-02-09,70,35.5214,2486.5
INV917807,SO500548,16,2026-02-09,2000,0.4992,998.4
INV917808,SO500737,4,2026-02-09,2000,0.5141,1028.2
INV917809,SO500598,10,2026-02-09,1750,3.3408,5846.4
INV917810,SO500096,18,2026-02-09,1000,0.9898,989.8
INV917811,SO500689,1,2026-02-09,150,13.8807,2082.1
INV917812,SO500689,24,2026-02-09,200,10.0007,2000.14
INV917813,SO500398,6,2026-02-10,500,3.3908,1695.4
INV917814,SO500398,15,2026-02-10,500,0.98,490.0
INV917815,SO500699,9,2026-02-10,750,3.6084,2706.3
INV917816,SO500582,19,2026-02-10,10,35.1552,351.55
INV917817,SO500699,8,2026-02-10,250,12.2802,3070.05
INV917818,SO500099,4,2026-02-10,5000,0.392,1960.0
INV917819,SO500895,19,2026-02-10,500,0.4257,212.85
INV917820,SO500096,23,2026-02-10,2000,3.3908,6781.6
INV917821,SO500256,7,2026-02-10,5000,0.2425,1212.5
INV917822,SO500256,19,2026-02-10,5000,0.5141,2570.5
INV917823,SO500096,12,2026-02-10,100,11.466,1146.6
INV917824,SO500398,12,2026-02-10,600,12.887,7732.2
INV917825,SO500547,7,2026-02-10,300,14.3232,4296.96
INV917826,SO500551,17,2026-02-10,2000,0.384,768.0
INV917827,SO500450,2,2026-02-10,10,35.8876,358.88
INV917828,SO500252,15,2026-02-10,500,1.9303,965.15
INV917829,SO500701,2,2026-02-10,1000,0.4462,446.2
INV917830,SO500254,21,2026-02-10,1500,0.4462,669.3
INV917831,SO500096,8,2026-02-10,250,3.6456,911.4
INV917832,SO500250,17,2026-02-10,500,3.6084,1804.2
INV917833,SO500547,20,2026-02-10,200,8.5728,1714.56
INV917834,SO500845,15,2026-02-10,1000,0.4455,445.5
INV917835,SO500254,8,2026-02-10,5500,1.0476,5761.8
INV917836,SO500256,11,2026-02-10,10000,0.2716,2716.0
INV917837,SO500598,11,2026-02-11,250,2.9856,746.4
INV917838,SO500398,21,2026-02-11,150,12.4068,1861.02
INV917839,SO500551,9,2026-02-11,6000,0.2688,1612.8
INV917840,SO500737,21,2026-02-11,1000,0.4365,436.5
INV917841,SO500895,17,2026-02-11,1000,1.0692,1069.2
INV917842,SO500549,9,2026-02-11,3000,0.4416,1324.8
INV917843,SO500893,8,2026-02-11,250,3.4254,856.35
INV917844,SO500096,7,2026-02-11,750,3.7632,2822.4
INV917845,SO500598,8,2026-02-11,750,3.6864,2764.8
INV917846,SO500400,13,2026-02-11,6500,0.4214,2739.1
INV917847,SO500398,16,2026-02-11,50,11.466,573.3
INV917848,SO500252,14,2026-02-11,250,3.3756,843.9
INV917849,SO500396,3,2026-02-11,2000,3.4104,6820.8
INV917850,SO500398,8,2026-02-11,250,3.7632,940.8
INV917851,SO500248,13,2026-02-11,60,51.1772,3070.63
INV917852,SO500699,20,2026-02-11,50,11.349,567.45
INV917853,SO500701,14,2026-02-11,3000,1.0476,3142.8
INV917854,SO500098,16,2026-02-11,1000,0.9898,989.8
INV917855,SO500598,6,2026-02-11,250,3.3216,830.4
INV917856,SO500096,4,2026-02-11,2000,3.4104,6820.8
INV917857,SO500737,2,2026-02-11,3000,0.388,1164.0
INV917858,SO500701,4,2026-02-11,3000,0.2425,727.5
INV917859,SO500732,8,2026-02-11,300,8.6621,2598.63
INV917860,SO500256,4,2026-02-11,1000,0.1746,174.6
INV917861,SO500398,20,2026-02-11,250,3.6456,911.4
INV917862,SO500547,2,2026-02-11,250,13.7376,3434.4
INV917863,SO500598,16,2026-02-11,750,1.9104,1432.8
INV917864,SO500135,17,2026-02-11,60,49.6762,2980.57
INV917865,SO500699,12,2026-02-11,350,12.7555,4464.42
INV917866,SO500895,3,2026-02-11,1000,0.4554,455.4
INV917867,SO500248,12,2026-02-11,60,40.0513,2403.08
INV917868,SO500547,8,2026-02-12,50,11.7024,585.12
INV917869,SO500244,4,2026-02-12,1850,8.2159,15199.42
INV917870,SO500886,16,2026-02-12,1000,3.6828,3682.8
INV917871,SO500099,10,2026-02-12,4000,0.5194,2077.6
INV917872,SO500598,5,2026-02-12,1100,12.1536,13368.96
INV917873,SO500549,14,2026-02-12,2000,0.4992,998.4
INV917874,SO500135,11,2026-02-12,50,36.848,1842.4
INV917875,SO500135,21,2026-02-12,60,35.8876,2153.26
INV917876,SO500886,6,2026-02-12,1000,3.8016,3801.6
INV917877,SO500886,8,2026-02-12,200,11.6424,2328.48
INV917878,SO500695,14,2026-02-12,20,36.472,729.44
INV917879,SO500599,5,2026-02-12,10,47.8464,478.46
INV917880,SO500845,11,2026-02-12,1000,0.2475,247.5
INV917881,SO500725,22,2026-02-12,50,8.2159,410.79
INV917882,SO500096,16,2026-02-12,350,12.887,4510.45
INV917883,SO500701,9,2026-02-12,4000,0.4171,1668.4
INV917884,SO500254,11,2026-02-12,2500,0.97,2425.0
INV917885,SO500096,14,2026-02-12,1050,11.2798,11843.79
INV917886,SO500091,16,2026-02-12,300,14.0238,4207.14
INV917887,SO500256,1,2026-02-12,6000,0.4365,2619.0
INV917888,SO500895,14,2026-02-12,3000,0.6633,1989.9
INV917889,SO500895,6,2026-02-13,500,0.891,445.5
INV917890,SO500096,2,2026-02-13,2000,1.5778,3155.6
INV917891,SO500402,1,2026-02-13,3000,0.441,1323.0
INV917892,SO500136,6,2026-02-13,1750,3.7632,6585.6
INV917893,SO500701,17,2026-02-13,2500,0.873,2182.5
INV917894,SO500598,2,2026-02-13,1050,11.2896,11854.08
INV917895,SO500402,12,2026-02-13,1000,0.392,392.0
INV917896,SO500244,7,2026-02-13,400,19.5455,7818.2
INV917897,SO500599,13,2026-02-13,260,56.4192,14668.99
INV917898,SO500400,8,2026-02-13,3500,0.9898,3464.3
INV917899,SO500845,4,2026-02-13,1000,0.396,396.0
INV917900,SO500695,9,2026-02-13,50,48.3448,2417.24
INV917901,SO500598,1,2026-02-13,500,11.232,5616.0
INV917902,SO500895,12,2026-02-13,2000,0.9999,1999.8
INV917903,SO500252,2,2026-02-13,1000,1.5617,1561.7
INV917904,SO500254,7,2026-02-13,500,0.873,436.5
INV917905,SO500701,21,2026-02-13,500,0.97,485.0
INV917906,SO500096,17,2026-02-13,1250,1.9502,2437.75
INV917907,SO500098,5,2026-02-14,5000,1.0584,5292.0
INV917908,SO500098,13,2026-02-14,4500,0.6566,2954.7
INV917909,SO500252,9,2026-02-14,1000,3.7248,3724.8
INV917910,SO500551,5,2026-02-14,2000,0.1728,345.6
INV917911,SO500249,10,2026-02-14,50,11.4072,570.36
INV917912,SO500398,4,2026-02-14,2250,3.4104,7673.4
INV917913,SO500098,20,2026-02-14,8500,0.882,7497.0
INV917914,SO500099,8,2026-02-14,1000,0.2744,274.4
INV917915,SO500886,5,2026-02-14,750,1.9701,1477.58
INV917916,SO500886,2,2026-02-14,350,12.5334,4386.69
INV917917,SO500398,22,2026-02-14,1500,3.0478,4571.7
INV917918,SO500886,14,2026-02-14,750,3.4452,2583.9
INV917919,SO500398,11,2026-02-14,50,6.076,303.8
INV917920,SO500381,19,2026-02-14,200,8.3006,1660.12
INV917921,SO500843,12,2026-02-14,60,58.1823,3490.94
INV917922,SO500254,3,2026-02-14,3500,0.4171,1459.85
INV917923,SO500386,19,2026-02-14,850,8.3006,7055.51
INV917924,SO500245,20,2026-02-14,40,36.472,1458.88
INV917925,SO500598,12,2026-02-14,1000,1.5456,1545.6
INV917926,SO500725,13,2026-02-15,200,11.8243,2364.86
INV917927,SO500402,11,2026-02-15,1000,0.5194,519.4
INV917928,SO500396,9,2026-02-15,200,12.887,2577.4
INV917929,SO500551,18,2026-02-15,1000,0.4992,499.2
INV917930,SO500699,6,2026-02-15,100,8.0122,801.22
INV917931,SO500249,17,2026-02-15,750,1.9303,1447.72
INV917932,SO500398,17,2026-02-15,850,11.5248,9796.08
INV917933,SO500598,9,2026-02-15,1500,0.4416,662.4
INV917934,SO500252,17,2026-02-15,500,3.6084,1804.2
INV917935,SO500699,17,2026-02-15,2750,3.3756,9282.9
INV917936,SO500097,10,2026-02-16,1600,11.466,18345.6
INV917937,SO500894,9,2026-02-16,250,3.4254,856.35
INV917938,SO500842,9,2026-02-16,10,50.1831,501.83
INV917939,SO500397,19,2026-02-16,300,12.4068,3722.04
INV917940,SO500399,12,2026-02-16,500,12.887,6443.5
INV917941,SO500887,15,2026-02-16,2000,0.9999,1999.8
INV917942,SO500552,18,2026-02-16,6000,0.384,2304.0
INV917943,SO500253,11,2026-02-16,350,11.349,3972.15
INV917944,SO500399,22,2026-02-16,250,1.9502,487.55
INV917945,SO500401,11,2026-02-17,1500,1.0584,1587.6
INV917946,SO500700,9,2026-02-17,500,3.6084,1804.2
INV917947,SO500894,18,2026-02-17,250,3.6828,920.7
INV917948,SO500894,6,2026-02-17,200,11.6424,2328.48
INV917949,SO500257,7,2026-02-17,2000,0.2425,485.0
INV917950,SO500691,17,2026-02-17,1300,11.8243,15371.59
INV917951,SO500893,1,2026-02-17,20,40.8771,817.54
INV917952,SO500846,18,2026-02-17,1000,0.4455,445.5
INV917953,SO500253,2,2026-02-17,1000,1.5617,1561.7
INV917954,SO500100,7,2026-02-17,4000,0.2744,1097.6
INV917955,SO500399,19,2026-02-17,500,3.6456,1822.8
INV917956,SO500399,17,2026-02-17,200,11.466,2293.2
INV917957,SO500399,6,2026-02-17,250,3.3908,847.7
INV917958,SO500399,8,2026-02-17,250,3.7632,940.8
INV917959,SO500548,6,2026-02-17,150,5.952,892.8
INV917960,SO500736,17,2026-02-17,2000,0.6499,1299.8
INV917961,SO500399,4,2026-02-17,4000,3.4104,13641.6
INV917962,SO500249,18,2026-02-18,70,36.472,2553.04
INV917963,SO500395,2,2026-02-18,90,51.8351,4665.16
INV917964,SO500738,2,2026-02-18,4000,0.388,1552.0
INV917965,SO500097,15,2026-02-18,750,1.9502,1462.65
INV917966,SO500700,19,2026-02-18,400,11.1647,4465.88
INV917967,SO500548,18,2026-02-18,250,1.9104,477.6
INV917968,SO500534,22,2026-02-18,800,8.5728,6858.24
INV917969,SO500736,1,2026-02-18,1500,0.4462,669.3
INV917970,SO500245,7,2026-02-18,1100,19.5455,21500.05
INV917971,SO500138,4,2026-02-18,2500,1.0584,2646.0
INV917972,SO500700,8,2026-02-18,650,12.2802,7982.13
INV917973,SO500382,16,2026-02-19,350,8.3006,2905.21
INV917974,SO500097,2,2026-02-19,1500,1.5778,2366.7
INV917975,SO500887,4,2026-02-19,500,0.4554,227.7
INV917976,SO500399,11,2026-02-19,50,6.076,303.8
INV917977,SO500096,16,2026-02-19,300,12.887,3866.1
INV917978,SO500894,2,2026-02-19,100,12.5334,1253.34
INV917979,SO500100,9,2026-02-19,6000,0.5194,3116.4
INV917980,SO500395,5,2026-02-19,20,35.8876,717.75
INV917981,SO500736,13,2026-02-19,1500,1.0476,1571.4
INV917982,SO500138,12,2026-02-19,2500,0.6566,1641.5
INV917983,SO500138,8,2026-02-19,5000,0.4214,2107.0
INV917984,SO500091,3,2026-02-19,950,19.747,18759.65
INV917985,SO500550,12,2026-02-19,1000,0.864,864.0
INV917986,SO500097,3,2026-02-19,1000,3.4104,3410.4
INV917987,SO500401,20,2026-02-19,3000,0.882,2646.0
INV917988,SO500253,18,2026-02-19,3250,3.6084,11727.3
INV917989,SO500700,5,2026-02-19,150,6.014,902.1
INV917990,SO500138,19,2026-02-19,1500,0.882,1323.0
INV917991,SO500097,12,2026-02-19,250,11.2798,2819.95
INV917992,SO500696,11,2026-02-19,40,48.3448,1933.79
INV917993,SO500700,13,2026-02-19,750,1.5617,1171.28
INV917994,SO500402,7,2026-02-19,1000,0.2744,274.4
INV917995,SO500894,13,2026-02-19,350,11.3949,3988.22
INV917996,SO500136,20,2026-02-19,160,35.8876,5742.02
INV917997,SO500548,3,2026-02-19,400,11.232,4492.8
INV917998,SO500138,15,2026-02-19,1500,0.9898,1484.7
INV917999,SO500401,13,2026-02-19,3000,0.98,2940.0
INV918000,SO500696,13,2026-02-19,10,36.472,364.72
INV918001,SO500097,14,2026-02-19,1400,12.887,18041.8
INV918002,SO500583,16,2026-02-19,50,35.1552,1757.76
INV918003,SO500253,14,2026-02-20,1250,1.9303,2412.88
INV918004,SO500255,8,2026-02-20,1000,1.0476,1047.6
INV918005,SO500097,20,2026-02-20,5000,3.3908,16954.0
INV918006,SO500253,6,2026-02-20,750,3.7248,2793.6
INV918007,SO500594,1,2026-02-20,150,19.344,2901.6
INV918008,SO500255,7,2026-02-20,5000,0.873,4365.0
INV918009,SO500098,9,2026-02-20,3500,0.4214,1474.9
INV918010,SO500136,17,2026-02-20,30,49.6762,1490.29
INV918011,SO500399,20,2026-02-20,750,12.4068,9305.1
INV918012,SO500736,7,2026-02-20,2000,0.4171,834.2
INV918013,SO500257,16,2026-02-20,6000,0.5141,3084.6
INV918014,SO500552,19,2026-02-20,1000,0.4992,499.2
INV918015,SO500552,11,2026-02-20,1000,0.2688,268.8
INV918016,SO500846,4,2026-02-20,2000,0.396,792.0
INV918017,SO500887,7,2026-02-20,500,0.891,445.5
INV918018,SO500583,13,2026-02-20,20,36.096,721.92
INV918019,SO500700,15,2026-02-20,4500,0.873,3928.5
INV918020,SO500249,14,2026-02-20,350,51.1772,17912.02
INV918021,SO500097,6,2026-02-20,750,3.6456,2734.2
INV918022,SO500552,6,2026-02-20,2000,0.1728,345.6
INV918023,SO500736,16,2026-02-20,500,0.873,436.5
INV918024,SO500237,6,2026-02-20,50,8.6621,433.1
INV918025,SO500232,5,2026-02-20,1000,8.6621,8662.1
INV918026,SO500249,13,2026-02-20,30,40.0513,1201.54
INV918027,SO500253,15,2026-02-20,500,3.3562,1678.1
INV918028,SO500887,17,2026-02-20,2000,0.6633,1326.6
INV918029,SO500696,12,2026-02-21,130,35.5214,4617.78
INV918030,SO500253,13,2026-02-21,2500,3.3756,8439.0
INV918031,SO500449,7,2026-02-21,4000,0.392,1568.0
INV918032,SO500395,3,2026-02-21,10,36.848,368.48
INV918033,SO500231,19,2026-02-21,1200,13.8807,16656.84
INV918034,SO500550,16,2026-02-21,1000,0.4128,412.8
INV918035,SO500548,11,2026-02-21,750,3.3408,2505.6
INV918036,SO500846,13,2026-02-21,1000,0.5247,524.7
INV918037,SO500841,10,2026-02-21,20,50.1831,1003.66
INV918038,SO500096,6,2026-02-21,4000,1.0584,4233.6
INV918039,SO500257,1,2026-02-21,1000,0.4365,436.5
INV918040,SO500100,4,2026-02-21,1000,0.392,392.0
INV918041,SO500255,11,2026-02-21,4500,0.97,4365.0
INV918042,SO500255,2,2026-02-21,2000,0.4171,834.2
INV918043,SO500583,5,2026-02-22,50,47.8464,2392.32
INV918044,SO500738,20,2026-02-22,3000,0.4365,1309.5
INV918045,SO500887,19,2026-02-22,1000,1.0692,1069.2
INV918046,SO500700,18,2026-02-22,3000,3.3756,10126.8
INV918047,SO500550,11,2026-02-22,3000,0.4416,1324.8
INV918048,SO500736,20,2026-02-22,1500,0.97,1455.0
INV918049,SO500245,15,2026-02-22,500,10.0007,5000.35
INV918050,SO500548,12,2026-02-22,500,1.5456,772.8
INV918051,SO500098,3,2026-02-23,1750,3.4104,5968.2
INV918052,SO500737,13,2026-02-23,3000,0.873,2619.0
INV918053,SO500139,7,2026-02-23,3000,0.2744,823.2
INV918054,SO500400,5,2026-02-23,1500,3.7632,5644.8
INV918055,SO500400,15,2026-02-23,900,12.4068,11166.12
INV918056,SO500400,11,2026-02-23,100,11.466,1146.6
INV918057,SO500739,5,2026-02-23,1000,0.5141,514.1
INV918058,SO500258,18,2026-02-23,1000,0.5141,514.1
INV918059,SO500701,5,2026-02-24,1250,3.0167,3770.88
INV918060,SO500403,10,2026-02-24,4000,0.5194,2077.6
INV918061,SO500258,11,2026-02-24,6000,0.2716,1629.6
INV918062,SO500701,15,2026-02-24,500,1.5617,780.85
INV918063,SO500701,20,2026-02-24,100,11.1647,1116.47
INV918064,SO500888,21,2026-02-24,1000,0.4455,445.5
INV918065,SO500701,6,2026-02-24,100,6.014,601.4
INV918066,SO500701,13,2026-02-24,500,12.7555,6377.75
INV918067,SO500402,20,2026-02-24,500,0.4214,210.7
INV918068,SO500099,14,2026-02-24,4500,0.6566,2954.7
INV918069,SO500254,18,2026-02-24,750,3.3562,2517.15
INV918070,SO500248,19,2026-02-24,40,36.472,1458.88
INV918071,SO500396,2,2026-02-24,10,36.848,368.48
INV918072,SO500895,18,2026-02-24,500,3.4452,1722.6
INV918073,SO500098,18,2026-02-24,150,11.5248,1728.72
INV918074,SO500888,16,2026-02-24,2000,0.2475,495.0
INV918075,SO500549,12,2026-02-24,2000,1.5456,3091.2
INV918076,SO500737,14,2026-02-25,3000,0.6499,1949.7
INV918077,SO500845,14,2026-02-25,1500,0.6633,994.95
INV918078,SO500254,17,2026-02-25,750,1.9303,1447.72
INV918079,SO500551,15,2026-02-25,2500,0.4128,1032.0
INV918080,SO500549,15,2026-02-25,1000,1.9104,1910.4
INV918081,SO500895,10,2026-02-25,750,3.4254,2569.05
INV918082,SO500581,1,2026-02-25,50,13.7376,686.88
INV918083,SO500887,14,2026-02-25,1000,0.5247,524.7
INV918084,SO500888,15,2026-02-25,1000,0.5247,524.7
INV918085,SO500253,3,2026-02-25,500,0.4171,208.55
INV918086,SO500098,7,2026-02-25,250,3.6456,911.4
INV918087,SO500535,23,2026-02-25,500,8.1312,4065.6
INV918088,SO500099,5,2026-02-25,3000,1.0584,3175.2
INV918089,SO500400,12,2026-02-25,450,11.5248,5186.16
INV918090,SO500895,7,2026-02-25,500,11.6424,5821.2
INV918091,SO500701,8,2026-02-25,350,8.0122,2804.27
INV918092,SO500895,5,2026-02-25,250,3.8016,950.4
INV918093,SO500697,11,2026-02-25,20,48.3448,966.9
INV918094,SO500895,20,2026-02-25,1000,3.6828,3682.8
INV918095,SO500099,22,2026-02-25,1500,0.882,1323.0
INV918096,SO500828,14,2026-02-25,750,19.9485,14961.38
INV918097,SO500402,17,2026-02-25,3500,1.0584,3704.4
INV918098,SO500256,10,2026-02-25,5000,0.97,4850.0
INV918099,SO500099,18,2026-02-25,500,0.9898,494.9
INV918100,SO500585,18,2026-02-25,5000,0.384,1920.0
INV918101,SO500096,20,2026-02-25,400,11.5248,4609.92
INV918102,SO500254,16,2026-02-25,4000,3.3756,13502.4
INV918103,SO500844,8,2026-02-26,30,52.2324,1566.97
INV918104,SO500598,11,2026-02-26,250,2.9856,746.4
INV918105,SO500397,5,2026-02-26,1000,3.3908,3390.8
INV918106,SO500737,10,2026-02-26,3000,1.0476,3142.8
INV918107,SO500250,16,2026-02-26,60,31.0012,1860.07
INV918108,SO500828,16,2026-02-26,600,12.0681,7240.86
INV918109,SO500400,4,2026-02-26,750,3.3908,2543.1
INV918110,SO500845,16,2026-02-26,500,1.0692,534.6
INV918111,SO500250,12,2026-02-26,90,51.1772,4605.95
INV918112,SO500098,6,2026-02-26,500,3.7632,1881.6
INV918113,SO500139,9,2026-02-26,7000,0.5194,3635.8
INV918114,SO500581,23,2026-02-26,300,8.1312,2439.36
INV918115,SO500098,10,2026-02-26,700,11.466,8026.2
INV918116,SO500582,19,2026-02-26,20,35.1552,703.1
INV918117,SO500256,5,2026-02-26,1000,0.873,873.0
INV918118,SO500098,14,2026-02-26,1500,12.887,19330.5
INV918119,SO500256,20,2026-02-26,1500,0.4462,669.3
INV918120,SO500137,16,2026-02-26,40,35.8876,1435.5
INV918121,SO500549,6,2026-02-26,300,5.952,1785.6
INV918122,SO500697,16,2026-02-26,20,36.472,729.44
