distributor_id,part_number,snapshot_week,units_on_hand
D05,IS-1026,2026-01-19,1157
D05,IS-1026,2026-01-26,1239
D05,IS-1026,2026-02-02,1235
D05,IS-1026,2026-02-09,1119
D05,IS-1026,2026-02-16,1196
D05,IS-1026,2026-02-23,1184
D05,IS-1026,2026-03-02,1076
D05,IS-1026,2026-03-09,973
D05,IS-1026,2026-03-16,872
D05,IS-1026,2026-03-23,769
D05,IS-1026,2026-03-30,753
D05,IS-1026,2026-04-06,747
D05,IS-1026,2026-04-13,592
D05,IS-1026,2026-04-20,497
D05,IS-1026,2026-04-27,563
D05,IS-1026,2026-05-04,659
D05,IS-1026,2026-05-11,608
D05,IS-1026,2026-05-18,683
D05,IS-1026,2026-05-25,731
D05,IS-1026,2026-06-01,741
D05,IS-1026,2026-06-08,794
D05,IS-1026,2026-06-15,863
D05,IS-1026,2026-06-22,894
D05,LD-1037,2024-01-01,12873
D05,LD-1037,2024-01-08,12621
D05,LD-1037,2024-01-15,12428
D05,LD-1037,2024-01-22,12124
D05,LD-1037,2024-01-29,11829
D05,LD-1037,2024-02-05,11739
D05,LD-1037,2024-02-12,11731
D05,LD-1037,2024-02-19,11701
D05,LD-1037,2024-02-26,13592
D05,LD-1037,2024-03-04,13142
D05,LD-1037,2024-03-11,12696
D05,LD-1037,2024-03-18,12476
D05,LD-1037,2024-03-25,13211
D05,LD-1037,2024-04-01,12120
D05,LD-1037,2024-04-08,12008
D05,LD-1037,2024-04-15,10565
D05,LD-1037,2024-04-22,10284
D05,LD-1037,2024-04-29,10977
D05,LD-1037,2024-05-06,11449
D05,LD-1037,2024-05-13,10964
D05,LD-1037,2024-05-20,10617
D05,LD-1037,2024-05-27,10946
D05,LD-1037,2024-06-03,10654
D05,LD-1037,2024-06-10,11441
D05,LD-1037,2024-06-17,12282
D05,LD-1037,2024-06-24,11608
D05,LD-1037,2024-07-01,12340
D05,LD-1037,2024-07-08,12947
D05,LD-1037,2024-07-15,12116
D05,LD-1037,2024-07-22,13895
D05,LD-1037,2024-07-29,14505
D05,LD-1037,2024-08-05,14126
D05,LD-1037,2024-08-12,12771
D05,LD-1037,2024-08-19,12239
D05,LD-1037,2024-08-26,13839
D05,LD-1037,2024-09-02,13492
D05,LD-1037,2024-09-09,14823
D05,LD-1037,2024-09-16,13794
D05,LD-1037,2024-09-23,14728
D05,LD-1037,2024-09-30,14480
D05,LD-1037,2024-10-07,15129
D05,LD-1037,2024-10-14,13898
D05,LD-1037,2024-10-21,14785
D05,LD-1037,2024-10-28,14310
D05,LD-1037,2024-11-04,13941
D05,LD-1037,2024-11-11,12839
D05,LD-1037,2024-11-18,12304
D05,LD-1037,2024-11-25,13180
D05,LD-1037,2024-12-02,14033
D05,LD-1037,2024-12-09,13084
D05,LD-1037,2024-12-16,12841
D05,LD-1037,2024-12-23,13244
D05,LD-1037,2024-12-30,11651
D05,LD-1037,2025-01-06,12508
D05,LD-1037,2025-01-13,13390
D05,LD-1037,2025-01-20,13166
D05,LD-1037,2025-01-27,12645
D05,LD-1037,2025-02-03,11367
D05,LD-1037,2025-02-10,11959
D05,LD-1037,2025-02-17,11560
D05,LD-1037,2025-02-24,13051
D05,LD-1037,2025-03-03,12589
D05,LD-1037,2025-03-10,11410
D05,LD-1037,2025-03-17,11069
D05,LD-1037,2025-03-24,12832
D05,LD-1037,2025-03-31,13297
D05,LD-1037,2025-04-07,12842
D05,LD-1037,2025-04-14,11367
D05,LD-1037,2025-04-21,11923
D05,LD-1037,2025-04-28,13829
D05,LD-1037,2025-05-05,13325
D05,LD-1037,2025-05-12,13175
D05,LD-1037,2025-05-19,11976
D05,LD-1037,2025-05-26,14321
D05,LD-1037,2025-06-02,13999
D05,LD-1037,2025-06-09,14858
D05,LD-1037,2025-06-16,13582
D05,LD-1037,2025-06-23,12018
D05,LD-1037,2025-06-30,13719
D05,LD-1037,2025-07-07,13077
D05,LD-1037,2025-07-14,12492
D05,LD-1037,2025-07-21,10893
D05,LD-1037,2025-07-28,10386
D05,LD-1037,2025-08-04,10265
D05,LD-1037,2025-08-11,11971
D05,LD-1037,2025-08-18,12546
D05,LD-1037,2025-08-25,12374
D05,LD-1037,2025-09-01,13959
D05,LD-1037,2025-09-08,14436
D05,LD-1037,2025-09-15,15351
D05,LD-1037,2025-09-22,15381
D05,LD-1037,2025-09-29,15102
D05,LD-1037,2025-10-06,14300
D05,LD-1037,2025-10-13,15071
D05,LD-1037,2025-10-20,15055
D05,LD-1037,2025-10-27,14729
D05,LD-1037,2025-11-03,14456
D05,LD-1037,2025-11-10,13141
D05,LD-1037,2025-11-17,11474
D05,LD-1037,2025-11-24,12477
D05,LD-1037,2025-12-01,14139
D05,LD-1037,2025-12-08,12949
D05,LD-1037,2025-12-15,12676
D05,LD-1037,2025-12-22,12594
D05,LD-1037,2025-12-29,12620
D05,LD-1037,2026-01-05,13075
D05,LD-1037,2026-01-12,14487
D05,LD-1037,2026-01-19,12853
D05,LD-1037,2026-01-26,12752
D05,LD-1037,2026-02-02,12540
D05,LD-1037,2026-02-09,13039
D05,LD-1037,2026-02-16,11807
D05,LD-1037,2026-02-23,11657
D05,LD-1037,2026-03-02,12289
D05,LD-1037,2026-03-09,12210
D05,LD-1037,2026-03-16,14212
D05,LD-1037,2026-03-23,13330
D05,LD-1037,2026-03-30,13054
D05,LD-1037,2026-04-06,13532
D05,LD-1037,2026-04-13,13230
D05,LD-1037,2026-04-20,13813
D05,LD-1037,2026-04-27,12426
D05,LD-1037,2026-05-04,12321
D05,LD-1037,2026-05-11,11051
D05,LD-1037,2026-05-18,12497
D05,LD-1037,2026-05-25,11027
D05,LD-1037,2026-06-01,10630
D05,LD-1037,2026-06-08,11597
D05,LD-1037,2026-06-15,13085
D05,LD-1037,2026-06-22,12779
D05,IS-1024,2024-01-01,3089
D05,IS-1024,2024-01-08,2798
D05,IS-1024,2024-01-15,2504
D05,IS-1024,2024-01-22,2819
D05,IS-1024,2024-01-29,3087
D05,IS-1024,2024-02-05,3143
D05,IS-1024,2024-02-12,3132
D05,IS-1024,2024-02-19,3082
D05,IS-1024,2024-02-26,3092
D05,IS-1024,2024-03-04,3046
D05,IS-1024,2024-03-11,3048
D05,IS-1024,2024-03-18,3082
D05,IS-1024,2024-03-25,3045
D05,IS-1024,2024-04-01,3001
D05,IS-1024,2024-04-08,2944
D05,IS-1024,2024-04-15,2742
D05,IS-1024,2024-04-22,2812
D05,IS-1024,2024-04-29,2559
D05,IS-1024,2024-05-06,2549
D05,IS-1024,2024-05-13,2683
D05,IS-1024,2024-05-20,2491
D05,IS-1024,2024-05-27,2566
D05,IS-1024,2024-06-03,2720
D05,IS-1024,2024-06-10,2662
D05,IS-1024,2024-06-17,2328
D05,IS-1024,2024-06-24,2449
D05,IS-1024,2024-07-01,2168
D05,IS-1024,2024-07-08,2559
D05,IS-1024,2024-07-15,2693
D05,IS-1024,2024-07-22,2583
D05,IS-1024,2024-07-29,2258
D05,IS-1024,2024-08-05,2886
D05,IS-1024,2024-08-12,3434
D05,IS-1024,2024-08-19,3500
D05,IS-1024,2024-08-26,3655
D05,IS-1024,2024-09-02,3306
D05,IS-1024,2024-09-09,3373
D05,IS-1024,2024-09-16,3459
D05,IS-1024,2024-09-23,3707
D05,IS-1024,2024-09-30,3623
D05,IS-1024,2024-10-07,3673
D05,IS-1024,2024-10-14,3581
D05,IS-1024,2024-10-21,3596
D05,IS-1024,2024-10-28,3947
D05,IS-1024,2024-11-04,3880
D05,IS-1024,2024-11-11,3632
D05,IS-1024,2024-11-18,3348
D05,IS-1024,2024-11-25,3813
D05,IS-1024,2024-12-02,3886
D05,IS-1024,2024-12-09,3632
D05,IS-1024,2024-12-16,3722
D05,IS-1024,2024-12-23,3979
D05,IS-1024,2024-12-30,3697
D05,IS-1024,2025-01-06,3409
D05,IS-1024,2025-01-13,3312
D05,IS-1024,2025-01-20,2966
D05,IS-1024,2025-01-27,2780
D05,IS-1024,2025-02-03,2643
D05,IS-1024,2025-02-10,2438
D05,IS-1024,2025-02-17,2317
D05,IS-1024,2025-02-24,2348
D05,IS-1024,2025-03-03,2336
D05,IS-1024,2025-03-10,2603
D05,IS-1024,2025-03-17,2577
D05,IS-1024,2025-03-24,2821
D05,IS-1024,2025-03-31,2893
D05,IS-1024,2025-04-07,3355
D05,IS-1024,2025-04-14,3559
D05,IS-1024,2025-04-21,3220
D05,IS-1024,2025-04-28,3275
D05,IS-1024,2025-05-05,3052
D05,IS-1024,2025-05-12,3430
D05,IS-1024,2025-05-19,3223
D05,IS-1024,2025-05-26,3090
D05,IS-1024,2025-06-02,2927
D05,IS-1024,2025-06-09,2710
D05,IS-1024,2025-06-16,2551
D05,IS-1024,2025-06-23,2396
D05,IS-1024,2025-06-30,2417
D05,IS-1024,2025-07-07,2513
D05,IS-1024,2025-07-14,2090
D05,IS-1024,2025-07-21,2926
D05,IS-1024,2025-07-28,3162
D05,IS-1024,2025-08-04,3168
D05,IS-1024,2025-08-11,4079
D05,IS-1024,2025-08-18,4196
D05,IS-1024,2025-08-25,4116
D05,IS-1024,2025-09-01,3905
D05,IS-1024,2025-09-08,3829
D05,IS-1024,2025-09-15,3577
D05,IS-1024,2025-09-22,3647
D05,IS-1024,2025-09-29,3641
D05,IS-1024,2025-10-06,3568
D05,IS-1024,2025-10-13,3420
D05,IS-1024,2025-10-20,3825
D05,IS-1024,2025-10-27,3886
D05,IS-1024,2025-11-03,3659
D05,IS-1024,2025-11-10,4208
D05,IS-1024,2025-11-17,4160
D05,IS-1024,2025-11-24,4073
D05,IS-1024,2025-12-01,3809
D05,IS-1024,2025-12-08,3603
D05,IS-1024,2025-12-15,3328
D05,IS-1024,2025-12-22,3154
D05,IS-1024,2025-12-29,2839
D05,IS-1024,2026-01-05,2487
D05,IS-1024,2026-01-12,2299
D05,IS-1024,2026-01-19,2343
D05,IS-1024,2026-01-26,2176
D05,IS-1024,2026-02-02,2147
D05,IS-1024,2026-02-09,1964
D05,IS-1024,2026-02-16,1707
D05,IS-1024,2026-02-23,1969
D05,IS-1024,2026-03-02,2096
D05,IS-1024,2026-03-09,2052
D05,IS-1024,2026-03-16,1805
D05,IS-1024,2026-03-23,2315
D05,IS-1024,2026-03-30,2018
D05,IS-1024,2026-04-06,2369
D05,IS-1024,2026-04-13,2478
D05,IS-1024,2026-04-20,2463
D05,IS-1024,2026-04-27,2572
D05,IS-1024,2026-05-04,2581
D05,IS-1024,2026-05-11,2573
D05,IS-1024,2026-05-18,2390
D05,IS-1024,2026-05-25,2475
D05,IS-1024,2026-06-01,3107
D05,IS-1024,2026-06-08,3096
D05,IS-1024,2026-06-15,2772
D05,IS-1024,2026-06-22,2781
D05,SC-1018,2024-01-01,1093
D05,SC-1018,2024-01-08,1109
D05,SC-1018,2024-01-15,1101
D05,SC-1018,2024-01-22,1044
D05,SC-1018,2024-01-29,1064
D05,SC-1018,2024-02-05,1018
D05,SC-1018,2024-02-12,1056
D05,SC-1018,2024-02-19,1112
D05,SC-1018,2024-02-26,1106
D05,SC-1018,2024-03-04,1105
D05,SC-1018,2024-03-11,1115
D05,SC-1018,2024-03-18,1131
D05,SC-1018,2024-03-25,1033
D05,SC-1018,2024-04-01,1073
D05,SC-1018,2024-04-08,1073
D05,SC-1018,2024-04-15,1055
D05,SC-1018,2024-04-22,1034
D05,SC-1018,2024-04-29,968
D05,SC-1018,2024-05-06,976
D05,SC-1018,2024-05-13,962
D05,SC-1018,2024-05-20,1080
D05,SC-1018,2024-05-27,954
D05,SC-1018,2024-06-03,934
D05,SC-1018,2024-06-10,893
D05,SC-1018,2024-06-17,799
D05,SC-1018,2024-06-24,675
D05,SC-1018,2024-07-01,706
D05,SC-1018,2024-07-08,608
D05,SC-1018,2024-07-15,614
D05,SC-1018,2024-07-22,489
D05,SC-1018,2024-07-29,414
D05,SC-1018,2024-08-05,294
D05,SC-1018,2024-08-12,477
D05,SC-1018,2024-08-19,753
D05,SC-1018,2024-08-26,655
D05,SC-1018,2024-09-02,717
D05,SC-1018,2024-09-09,805
D05,SC-1018,2024-09-16,1094
D05,SC-1018,2024-09-23,1040
D05,SC-1018,2024-09-30,1098
D05,SC-1018,2024-10-07,1337
D05,SC-1018,2024-10-14,1237
D05,SC-1018,2024-10-21,1315
D05,SC-1018,2024-10-28,1391
D05,SC-1018,2024-11-04,1277
D05,SC-1018,2024-11-11,1156
D05,SC-1018,2024-11-18,1240
D05,SC-1018,2024-11-25,1363
D05,SC-1018,2024-12-02,1239
D05,SC-1018,2024-12-09,1231
D05,SC-1018,2024-12-16,1199
D05,SC-1018,2024-12-23,1143
D05,SC-1018,2024-12-30,1240
D05,SC-1018,2025-01-06,1165
D05,SC-1018,2025-01-13,1285
D05,SC-1018,2025-01-20,1344
D05,SC-1018,2025-01-27,1379
D05,SC-1018,2025-02-03,1332
D05,SC-1018,2025-02-10,1215
D05,SC-1018,2025-02-17,1332
D05,SC-1018,2025-02-24,1263
D05,SC-1018,2025-03-03,1137
D05,SC-1018,2025-03-10,1031
D05,SC-1018,2025-03-17,1015
D05,SC-1018,2025-03-24,981
D05,SC-1018,2025-03-31,982
D05,SC-1018,2025-04-07,785
D05,SC-1018,2025-04-14,755
D05,SC-1018,2025-04-21,748
D05,SC-1018,2025-04-28,877
D05,SC-1018,2025-05-05,891
D05,SC-1018,2025-05-12,750
D05,SC-1018,2025-05-19,663
D05,SC-1018,2025-05-26,685
D05,SC-1018,2025-06-02,694
D05,SC-1018,2025-06-09,643
D05,SC-1018,2025-06-16,815
D05,SC-1018,2025-06-23,822
D05,SC-1018,2025-06-30,785
D05,SC-1018,2025-07-07,879
D05,SC-1018,2025-07-14,1212
D05,SC-1018,2025-07-21,1205
D05,SC-1018,2025-07-28,1053
D05,SC-1018,2025-08-04,949
D05,SC-1018,2025-08-11,843
D05,SC-1018,2025-08-18,711
D05,SC-1018,2025-08-25,1084
D05,SC-1018,2025-09-01,1069
D05,SC-1018,2025-09-08,1124
D05,SC-1018,2025-09-15,1000
D05,SC-1018,2025-09-22,908
D05,SC-1018,2025-09-29,826
D05,SC-1018,2025-10-06,740
D05,SC-1018,2025-10-13,635
D05,SC-1018,2025-10-20,697
D05,SC-1018,2025-10-27,604
D05,SC-1018,2025-11-03,578
D05,SC-1018,2025-11-10,478
D05,SC-1018,2025-11-17,551
D05,SC-1018,2025-11-24,476
D05,SC-1018,2025-12-01,744
D05,SC-1018,2025-12-08,725
D05,SC-1018,2025-12-15,1152
D05,SC-1018,2025-12-22,1779
D05,SC-1018,2025-12-29,1694
D05,SC-1018,2026-01-05,1620
D05,SC-1018,2026-01-12,1535
D05,SC-1018,2026-01-19,1905
D05,SC-1018,2026-01-26,1829
D05,SC-1018,2026-02-02,1731
D05,SC-1018,2026-02-09,1668
D05,SC-1018,2026-02-16,1578
D05,SC-1018,2026-02-23,1510
D05,SC-1018,2026-03-02,1438
D05,SC-1018,2026-03-09,1361
D05,SC-1018,2026-03-16,1282
D05,SC-1018,2026-03-23,1201
D05,SC-1018,2026-03-30,1119
D05,SC-1018,2026-04-06,1043
D05,SC-1018,2026-04-13,987
D05,SC-1018,2026-04-20,1113
D05,SC-1018,2026-04-27,1020
D05,SC-1018,2026-05-04,930
D05,SC-1018,2026-05-11,839
D05,SC-1018,2026-05-18,759
D05,SC-1018,2026-05-25,669
D05,SC-1018,2026-06-01,691
D05,SC-1018,2026-06-08,662
D05,SC-1018,2026-06-15,685
D05,SC-1018,2026-06-22,589
D05,PM-1003,2024-01-01,33125
D05,PM-1003,2024-01-08,30413
D05,PM-1003,2024-01-15,34623
D05,PM-1003,2024-01-22,35645
D05,PM-1003,2024-01-29,35734
D05,PM-1003,2024-02-05,36300
D05,PM-1003,2024-02-12,35973
D05,PM-1003,2024-02-19,34185
D05,PM-1003,2024-02-26,35661
D05,PM-1003,2024-03-04,32568
D05,PM-1003,2024-03-11,31637
D05,PM-1003,2024-03-18,33269
D05,PM-1003,2024-03-25,30743
D05,PM-1003,2024-04-01,28676
D05,PM-1003,2024-04-08,27013
D05,PM-1003,2024-04-15,25501
D05,PM-1003,2024-04-22,28548
D05,PM-1003,2024-04-29,30309
D05,PM-1003,2024-05-06,30488
D05,PM-1003,2024-05-13,28947
D05,PM-1003,2024-05-20,32356
D05,PM-1003,2024-05-27,34384
D05,PM-1003,2024-06-03,37576
D05,PM-1003,2024-06-10,35190
D05,PM-1003,2024-06-17,33422
D05,PM-1003,2024-06-24,33561
D05,PM-1003,2024-07-01,29528
D05,PM-1003,2024-07-08,33296
D05,PM-1003,2024-07-15,29986
D05,PM-1003,2024-07-22,30703
D05,PM-1003,2024-07-29,26435
D05,PM-1003,2024-08-05,29008
D05,PM-1003,2024-08-12,27823
D05,PM-1003,2024-08-19,31654
D05,PM-1003,2024-08-26,36792
D05,PM-1003,2024-09-02,35693
D05,PM-1003,2024-09-09,39357
D05,PM-1003,2024-09-16,38204
D05,PM-1003,2024-09-23,40208
D05,PM-1003,2024-09-30,37709
D05,PM-1003,2024-10-07,41627
D05,PM-1003,2024-10-14,39757
D05,PM-1003,2024-10-21,37663
D05,PM-1003,2024-10-28,34676
D05,PM-1003,2024-11-04,34297
D05,PM-1003,2024-11-11,33365
D05,PM-1003,2024-11-18,33522
D05,PM-1003,2024-11-25,35545
D05,PM-1003,2024-12-02,32855
D05,PM-1003,2024-12-09,34980
D05,PM-1003,2024-12-16,34108
D05,PM-1003,2024-12-23,30895
D05,PM-1003,2024-12-30,31092
D05,PM-1003,2025-01-06,38637
D05,PM-1003,2025-01-13,35030
D05,PM-1003,2025-01-20,36179
D05,PM-1003,2025-01-27,35528
D05,PM-1003,2025-02-03,31759
D05,PM-1003,2025-02-10,30571
D05,PM-1003,2025-02-17,30304
D05,PM-1003,2025-02-24,26354
D05,PM-1003,2025-03-03,24210
D05,PM-1003,2025-03-10,25044
D05,PM-1003,2025-03-17,22534
D05,PM-1003,2025-03-24,21510
D05,PM-1003,2025-03-31,22818
D05,PM-1003,2025-04-07,26336
D05,PM-1003,2025-04-14,30599
D05,PM-1003,2025-04-21,30600
D05,PM-1003,2025-04-28,30500
D05,PM-1003,2025-05-05,27149
D05,PM-1003,2025-05-12,37614
D05,PM-1003,2025-05-19,35766
D05,PM-1003,2025-05-26,34612
D05,PM-1003,2025-06-02,37662
D05,PM-1003,2025-06-09,34409
D05,PM-1003,2025-06-16,35296
D05,PM-1003,2025-06-23,33931
D05,PM-1003,2025-06-30,32446
D05,PM-1003,2025-07-07,28729
D05,PM-1003,2025-07-14,27533
D05,PM-1003,2025-07-21,29250
D05,PM-1003,2025-07-28,26750
D05,PM-1003,2025-08-04,23336
D05,PM-1003,2025-08-11,23084
D05,PM-1003,2025-08-18,27444
D05,PM-1003,2025-08-25,31648
D05,PM-1003,2025-09-01,38551
D05,PM-1003,2025-09-08,40303
D05,PM-1003,2025-09-15,40470
D05,PM-1003,2025-09-22,40771
D05,PM-1003,2025-09-29,40620
D05,PM-1003,2025-10-06,37759
D05,PM-1003,2025-10-13,43300
D05,PM-1003,2025-10-20,44927
D05,PM-1003,2025-10-27,42470
D05,PM-1003,2025-11-03,39213
D05,PM-1003,2025-11-10,36038
D05,PM-1003,2025-11-17,38477
D05,PM-1003,2025-11-24,40115
D05,PM-1003,2025-12-01,38437
D05,PM-1003,2025-12-08,35330
D05,PM-1003,2025-12-15,31670
D05,PM-1003,2025-12-22,31799
D05,PM-1003,2025-12-29,32396
D05,PM-1003,2026-01-05,29825
D05,PM-1003,2026-01-12,28877
D05,PM-1003,2026-01-19,27328
D05,PM-1003,2026-01-26,27820
D05,PM-1003,2026-02-02,29572
D05,PM-1003,2026-02-09,29963
D05,PM-1003,2026-02-16,28377
D05,PM-1003,2026-02-23,29645
D05,PM-1003,2026-03-02,33364
D05,PM-1003,2026-03-09,31651
D05,PM-1003,2026-03-16,29381
D05,PM-1003,2026-03-23,31299
D05,PM-1003,2026-03-30,30006
D05,PM-1003,2026-04-06,29959
D05,PM-1003,2026-04-13,29087
D05,PM-1003,2026-04-20,29334
D05,PM-1003,2026-04-27,28238
D05,PM-1003,2026-05-04,28919
D05,PM-1003,2026-05-11,30253
D05,PM-1003,2026-05-18,31058
D05,PM-1003,2026-05-25,36717
D05,PM-1003,2026-06-01,33821
D05,PM-1003,2026-06-08,36451
D05,PM-1003,2026-06-15,38345
D05,PM-1003,2026-06-22,43304
D05,IS-1027,2024-01-01,4941
D05,IS-1027,2024-01-08,4990
D05,IS-1027,2024-01-15,5220
D05,IS-1027,2024-01-22,5201
D05,IS-1027,2024-01-29,5254
D05,IS-1027,2024-02-05,4789
D05,IS-1027,2024-02-12,5245
D05,IS-1027,2024-02-19,5361
D05,IS-1027,2024-02-26,5276
D05,IS-1027,2024-03-04,4835
D05,IS-1027,2024-03-11,4243
D05,IS-1027,2024-03-18,4426
D05,IS-1027,2024-03-25,4185
D05,IS-1027,2024-04-01,4429
D05,IS-1027,2024-04-08,4279
D05,IS-1027,2024-04-15,4402
D05,IS-1027,2024-04-22,4083
D05,IS-1027,2024-04-29,3867
D05,IS-1027,2024-05-06,4045
D05,IS-1027,2024-05-13,3674
D05,IS-1027,2024-05-20,4257
D05,IS-1027,2024-05-27,3950
D05,IS-1027,2024-06-03,4349
D05,IS-1027,2024-06-10,4576
D05,IS-1027,2024-06-17,4522
D05,IS-1027,2024-06-24,4489
D05,IS-1027,2024-07-01,4349
D05,IS-1027,2024-07-08,4299
D05,IS-1027,2024-07-15,4589
D05,IS-1027,2024-07-22,5530
D05,IS-1027,2024-07-29,5065
D05,IS-1027,2024-08-05,4557
D05,IS-1027,2024-08-12,4685
D05,IS-1027,2024-08-19,5170
D05,IS-1027,2024-08-26,5402
D05,IS-1027,2024-09-02,6123
D05,IS-1027,2024-09-09,6478
D05,IS-1027,2024-09-16,6748
D05,IS-1027,2024-09-23,7020
D05,IS-1027,2024-09-30,6581
D05,IS-1027,2024-10-07,6631
D05,IS-1027,2024-10-14,6946
D05,IS-1027,2024-10-21,7110
D05,IS-1027,2024-10-28,6819
D05,IS-1027,2024-11-04,6593
D05,IS-1027,2024-11-11,6346
D05,IS-1027,2024-11-18,6100
D05,IS-1027,2024-11-25,6072
D05,IS-1027,2024-12-02,6104
D05,IS-1027,2024-12-09,6023
D05,IS-1027,2024-12-16,5462
D05,IS-1027,2024-12-23,5175
D05,IS-1027,2024-12-30,5247
D05,IS-1027,2025-01-06,4666
D05,IS-1027,2025-01-13,4601
D05,IS-1027,2025-01-20,4145
D05,IS-1027,2025-01-27,3590
D05,IS-1027,2025-02-03,3503
D05,IS-1027,2025-02-10,3629
D05,IS-1027,2025-02-17,3730
D05,IS-1027,2025-02-24,3548
D05,IS-1027,2025-03-03,3632
D05,IS-1027,2025-03-10,4049
D05,IS-1027,2025-03-17,3809
D05,IS-1027,2025-03-24,3588
D05,IS-1027,2025-03-31,4142
D05,IS-1027,2025-04-07,4159
D05,IS-1027,2025-04-14,3973
D05,IS-1027,2025-04-21,4406
D05,IS-1027,2025-04-28,4391
D05,IS-1027,2025-05-05,4370
D05,IS-1027,2025-05-12,4513
D05,IS-1027,2025-05-19,4972
D05,IS-1027,2025-05-26,4379
D05,IS-1027,2025-06-02,4341
D05,IS-1027,2025-06-09,5328
D05,IS-1027,2025-06-16,5485
D05,IS-1027,2025-06-23,4799
D05,IS-1027,2025-06-30,4684
D05,IS-1027,2025-07-07,5030
D05,IS-1027,2025-07-14,4503
D05,IS-1027,2025-07-21,3913
D05,IS-1027,2025-07-28,4577
D05,IS-1027,2025-08-04,4290
D05,IS-1027,2025-08-11,3841
D05,IS-1027,2025-08-18,4458
D05,IS-1027,2025-08-25,5542
D05,IS-1027,2025-09-01,5149
D05,IS-1027,2025-09-08,5172
D05,IS-1027,2025-09-15,5974
D05,IS-1027,2025-09-22,6131
D05,IS-1027,2025-09-29,6071
D05,IS-1027,2025-10-06,5980
D05,IS-1027,2025-10-13,6271
D05,IS-1027,2025-10-20,5953
D05,IS-1027,2025-10-27,6134
D05,IS-1027,2025-11-03,5741
D05,IS-1027,2025-11-10,5948
D05,IS-1027,2025-11-17,6301
D05,IS-1027,2025-11-24,6483
D05,IS-1027,2025-12-01,6470
D05,IS-1027,2025-12-08,6291
D05,IS-1027,2025-12-15,6026
D05,IS-1027,2025-12-22,6052
D05,IS-1027,2025-12-29,6009
D05,IS-1027,2026-01-05,6392
D05,IS-1027,2026-01-12,5826
D05,IS-1027,2026-01-19,5306
D05,IS-1027,2026-01-26,4747
D05,IS-1027,2026-02-02,4937
D05,IS-1027,2026-02-09,4731
D05,IS-1027,2026-02-16,4823
D05,IS-1027,2026-02-23,5152
D05,IS-1027,2026-03-02,4608
D05,IS-1027,2026-03-09,4021
D05,IS-1027,2026-03-16,3740
D05,IS-1027,2026-03-23,3680
D05,IS-1027,2026-03-30,3262
D05,IS-1027,2026-04-06,3343
D05,IS-1027,2026-04-13,3039
D05,IS-1027,2026-04-20,3185
D05,IS-1027,2026-04-27,2953
D05,IS-1027,2026-05-04,3514
D05,IS-1027,2026-05-11,2964
D05,IS-1027,2026-05-18,2684
D05,IS-1027,2026-05-25,4453
D05,IS-1027,2026-06-01,3862
D05,IS-1027,2026-06-08,3907
D05,IS-1027,2026-06-15,3575
D05,IS-1027,2026-06-22,4059
D05,PW-1033,2024-01-01,5081
D05,PW-1033,2024-01-08,5040
D05,PW-1033,2024-01-15,5032
D05,PW-1033,2024-01-22,5041
D05,PW-1033,2024-01-29,5016
D05,PW-1033,2024-02-05,4724
D05,PW-1033,2024-02-12,4786
D05,PW-1033,2024-02-19,4599
D05,PW-1033,2024-02-26,4876
D05,PW-1033,2024-03-04,4866
D05,PW-1033,2024-03-11,5061
D05,PW-1033,2024-03-18,5048
D05,PW-1033,2024-03-25,6247
D05,PW-1033,2024-04-01,6294
D05,PW-1033,2024-04-08,6116
D05,PW-1033,2024-04-15,5902
D05,PW-1033,2024-04-22,5798
D05,PW-1033,2024-04-29,6049
D05,PW-1033,2024-05-06,5427
D05,PW-1033,2024-05-13,4932
D05,PW-1033,2024-05-20,4262
D05,PW-1033,2024-05-27,3991
D05,PW-1033,2024-06-03,3872
D05,PW-1033,2024-06-10,4054
D05,PW-1033,2024-06-17,4062
D05,PW-1033,2024-06-24,3615
D05,PW-1033,2024-07-01,4015
D05,PW-1033,2024-07-08,4039
D05,PW-1033,2024-07-15,4291
D05,PW-1033,2024-07-22,3980
D05,PW-1033,2024-07-29,4441
D05,PW-1033,2024-08-05,4637
D05,PW-1033,2024-08-12,5114
D05,PW-1033,2024-08-19,5269
D05,PW-1033,2024-08-26,5845
D05,PW-1033,2024-09-02,6101
D05,PW-1033,2024-09-09,5674
D05,PW-1033,2024-09-16,6092
D05,PW-1033,2024-09-23,6441
D05,PW-1033,2024-09-30,6291
D05,PW-1033,2024-10-07,6832
D05,PW-1033,2024-10-14,7821
D05,PW-1033,2024-10-21,7622
D05,PW-1033,2024-10-28,7493
D05,PW-1033,2024-11-04,7657
D05,PW-1033,2024-11-11,7361
D05,PW-1033,2024-11-18,6760
D05,PW-1033,2024-11-25,6173
D05,PW-1033,2024-12-02,5972
D05,PW-1033,2024-12-09,6410
D05,PW-1033,2024-12-16,5923
D05,PW-1033,2024-12-23,6193
D05,PW-1033,2024-12-30,6109
D05,PW-1033,2025-01-06,5695
D05,PW-1033,2025-01-13,5653
D05,PW-1033,2025-01-20,5945
D05,PW-1033,2025-01-27,5415
D05,PW-1033,2025-02-03,4978
D05,PW-1033,2025-02-10,5514
D05,PW-1033,2025-02-17,5560
D05,PW-1033,2025-02-24,5442
D05,PW-1033,2025-03-03,5407
D05,PW-1033,2025-03-10,5198
D05,PW-1033,2025-03-17,4758
D05,PW-1033,2025-03-24,3980
D05,PW-1033,2025-03-31,4299
