shipment_id,order_id,line_id,ship_date,qty_shipped
SH718975,SO500898,3,2024-01-18,400
SH718976,SO500899,3,2024-01-09,400
SH718977,SO500900,3,2024-01-04,400
SH718978,SO500763,11,2024-05-23,600
SH718979,SO500765,12,2024-06-13,100
SH718980,SO500874,14,2024-06-20,300
SH718981,SO500766,15,2024-06-27,300
SH718982,SO500767,13,2024-07-04,400
SH718983,SO500768,14,2024-07-11,150
SH718984,SO500769,14,2024-07-16,1000
SH718985,SO500770,15,2024-07-22,950
SH718986,SO500771,14,2024-08-01,1500
SH718987,SO500772,14,2024-08-06,300
SH718988,SO500773,14,2024-08-12,500
SH718989,SO500774,15,2024-08-23,950
SH718990,SO500775,14,2024-08-29,150
SH718991,SO500776,14,2024-09-02,1300
SH718992,SO500777,14,2024-09-11,250
SH718993,SO500778,14,2024-09-20,700
SH718994,SO500779,11,2024-09-24,500
SH718995,SO500780,13,2024-10-03,750
SH718996,SO500781,13,2024-10-07,550
SH718997,SO500782,14,2024-10-17,150
SH718998,SO500782,14,2024-10-22,150
SH718999,SO500783,13,2024-10-24,800
SH719000,SO500785,15,2024-11-14,550
SH719001,SO500786,15,2024-11-11,450
SH719002,SO500787,14,2024-11-19,100
SH719003,SO500788,12,2024-11-25,600
SH719004,SO500789,9,2024-12-03,950
SH719005,SO500790,14,2024-12-12,750
SH719006,SO500875,14,2024-12-18,750
SH719007,SO500876,13,2024-12-24,700
SH719008,SO500791,12,2024-12-31,550
SH719009,SO500792,13,2025-01-08,1350
SH719010,SO500877,13,2025-01-17,900
SH719011,SO500793,13,2025-01-21,50
SH719012,SO500793,13,2025-01-30,100
SH719013,SO500794,15,2025-01-31,600
SH719014,SO500795,11,2025-02-06,500
SH719015,SO500796,10,2025-02-10,250
SH719016,SO500878,10,2025-02-21,400
SH719017,SO500878,10,2025-03-05,300
SH719018,SO500797,13,2025-02-28,500
SH719019,SO500800,12,2025-03-18,100
SH719020,SO500801,14,2025-03-26,200
SH719021,SO500801,14,2025-04-17,150
SH719022,SO500879,12,2025-03-31,400
SH719023,SO500802,11,2025-04-08,300
SH719024,SO500880,11,2025-04-14,150
SH719025,SO500881,12,2025-04-24,150
SH719026,SO500803,12,2025-04-30,50
SH719027,SO500804,13,2025-05-08,1000
SH719028,SO500805,11,2025-05-14,700
SH719029,SO500806,13,2025-05-29,400
SH719030,SO500807,14,2025-06-06,700
SH719031,SO500808,14,2025-06-17,750
SH719032,SO500809,13,2025-06-19,1100
SH719033,SO500810,12,2025-06-23,750
SH719034,SO500811,15,2025-07-03,350
SH719035,SO500812,14,2025-07-09,150
SH719036,SO500813,13,2025-07-15,900
SH719037,SO500814,14,2025-07-24,850
SH719038,SO500815,13,2025-07-30,600
SH719039,SO500816,15,2025-08-08,400
SH719040,SO500817,12,2025-09-08,500
SH719041,SO500882,14,2025-08-20,450
SH719042,SO500818,15,2025-12-04,500
SH719043,SO500819,15,2025-10-21,1400
SH719044,SO500883,11,2025-12-10,300
SH719045,SO500820,15,2025-09-17,250
SH719046,SO500821,15,2025-09-23,800
SH719047,SO500822,13,2025-11-24,1000
SH719048,SO500823,15,2025-11-24,300
SH719049,SO500824,15,2025-11-21,1200
SH719050,SO500825,12,2025-12-16,900
SH719051,SO500826,12,2026-01-14,1000
SH719052,SO500827,13,2026-01-05,850
SH719053,SO500827,13,2026-01-21,600
SH719054,SO500828,14,2026-02-25,750
SH719055,SO500829,14,2025-12-12,1100
SH719056,SO500831,10,2026-03-10,50
SH719057,SO500831,10,2026-03-16,100
SH719058,SO500850,12,2026-06-17,450
SH719059,SO500751,16,2024-03-22,500
SH719060,SO500752,16,2024-03-11,500
SH719061,SO500753,16,2024-03-07,500
SH719062,SO500754,16,2024-02-28,500
SH719063,SO500755,16,2024-02-19,500
SH719064,SO500756,16,2024-02-16,500
SH719065,SO500757,16,2024-02-29,500
SH719066,SO500758,16,2024-01-31,500
SH719067,SO500759,15,2024-01-25,500
SH719068,SO500760,15,2024-01-17,500
SH719069,SO500761,13,2024-01-10,500
SH719070,SO500762,13,2024-01-04,500
SH719071,SO500763,12,2024-03-28,750
SH719072,SO500873,11,2024-04-04,250
SH719073,SO500764,14,2024-04-12,250
SH719074,SO500765,13,2024-04-17,250
SH719075,SO500874,15,2024-04-23,250
SH719076,SO500766,16,2024-05-21,500
SH719077,SO500767,14,2024-05-08,250
SH719078,SO500767,14,2024-05-28,500
SH719079,SO500769,15,2024-05-23,1000
SH719080,SO500770,16,2024-05-29,250
SH719081,SO500771,15,2024-06-07,1000
SH719082,SO500772,15,2024-06-13,750
SH719083,SO500773,15,2024-06-20,1250
SH719084,SO500774,16,2024-06-26,500
SH719085,SO500775,15,2024-07-02,750
SH719086,SO500776,15,2024-07-19,1000
SH719087,SO500777,15,2024-08-05,500
SH719088,SO500778,15,2024-07-24,1500
SH719089,SO500779,12,2024-07-31,750
SH719090,SO500780,14,2024-08-09,1750
SH719091,SO500782,15,2024-08-19,1250
SH719092,SO500783,14,2024-08-30,750
SH719093,SO500784,14,2024-09-06,750
SH719094,SO500785,16,2024-09-09,250
SH719095,SO500786,16,2024-09-20,500
SH719096,SO500787,15,2024-09-25,500
SH719097,SO500789,10,2024-10-10,250
SH719098,SO500789,10,2024-10-24,250
SH719099,SO500790,15,2024-10-16,500
SH719100,SO500875,15,2024-10-23,1000
SH719101,SO500876,14,2024-10-28,500
SH719102,SO500791,13,2024-11-05,500
SH719103,SO500792,14,2024-11-13,250
SH719104,SO500792,14,2024-12-02,250
SH719105,SO500877,14,2024-11-19,250
SH719106,SO500793,14,2024-11-28,250
SH719107,SO500794,16,2024-12-11,750
SH719108,SO500795,12,2024-12-09,250
SH719109,SO500796,11,2024-12-19,250
SH719110,SO500878,11,2024-12-30,500
SH719111,SO500797,14,2025-01-01,500
SH719112,SO500798,10,2025-01-28,750
SH719113,SO500799,11,2025-01-17,500
SH719114,SO500800,13,2025-01-23,500
SH719115,SO500801,15,2025-01-27,250
SH719116,SO500879,13,2025-02-06,500
SH719117,SO500802,12,2025-02-14,500
SH719118,SO500880,12,2025-02-21,250
SH719119,SO500880,12,2025-02-28,250
SH719120,SO500881,13,2025-02-27,750
SH719121,SO500804,14,2025-03-14,750
SH719122,SO500805,12,2025-03-20,750
SH719123,SO500892,12,2025-03-27,750
SH719124,SO500806,14,2025-03-31,750
SH719125,SO500807,15,2025-04-11,250
SH719126,SO500808,15,2025-04-16,500
SH719127,SO500809,14,2025-04-23,500
SH719128,SO500810,13,2025-04-29,750
SH719129,SO500811,16,2025-05-05,500
SH719130,SO500812,15,2025-05-12,500
SH719131,SO500813,14,2025-05-22,1000
SH719132,SO500814,15,2025-05-29,750
SH719133,SO500815,14,2025-06-06,250
SH719134,SO500816,16,2025-06-11,1500
SH719135,SO500817,13,2025-06-18,750
SH719136,SO500882,15,2025-06-25,500
SH719137,SO500818,16,2025-06-30,750
SH719138,SO500819,16,2025-07-08,750
SH719139,SO500883,12,2025-07-16,1000
SH719140,SO500820,16,2025-07-25,500
SH719141,SO500821,16,2025-07-29,1000
SH719142,SO500822,14,2025-08-04,250
SH719143,SO500823,16,2025-08-13,250
SH719144,SO500824,16,2025-08-20,750
SH719145,SO500825,13,2025-08-25,1000
SH719146,SO500826,13,2025-09-03,1000
SH719147,SO500827,14,2025-09-12,500
SH719148,SO500828,15,2025-09-18,750
SH719149,SO500829,15,2025-09-22,250
SH719150,SO500830,10,2025-10-03,1000
SH719151,SO500831,11,2025-10-06,750
SH719152,SO500832,10,2025-10-13,250
SH719153,SO500834,10,2025-10-27,500
SH719154,SO500836,8,2025-11-11,750
SH719155,SO500896,9,2025-11-18,1750
SH719156,SO500837,8,2025-11-27,250
SH719157,SO500838,9,2025-12-05,750
SH719158,SO500839,11,2025-12-10,750
SH719159,SO500884,10,2025-12-18,1000
SH719160,SO500840,12,2025-12-23,250
SH719161,SO500841,11,2026-01-02,500
SH719162,SO500842,10,2026-01-07,500
SH719163,SO500893,8,2026-01-23,250
SH719164,SO500893,8,2026-02-10,250
SH719165,SO500844,9,2026-01-29,250
SH719166,SO500885,10,2026-02-06,500
SH719167,SO500894,9,2026-02-16,250
SH719168,SO500895,10,2026-02-24,750
SH719169,SO500887,13,2026-03-04,500
SH719170,SO500845,9,2026-03-09,500
SH719171,SO500846,11,2026-03-18,1250
SH719172,SO500888,13,2026-03-25,1000
SH719173,SO500847,12,2026-04-01,500
SH719174,SO500848,11,2026-04-08,1500
SH719175,SO500849,14,2026-05-05,1750
SH719176,SO500850,13,2026-04-22,1000
SH719177,SO500889,11,2026-05-01,500
SH719178,SO500890,11,2026-05-14,1000
SH719179,SO500891,13,2026-05-13,500
SH719180,SO500852,13,2026-05-28,250
SH719181,SO500853,14,2026-06-03,500
SH719182,SO500854,11,2026-06-11,250
SH719183,SO500855,14,2026-06-17,1000
SH719184,SO500856,14,2026-06-22,1000
SH719185,SO500751,17,2024-06-05,100
SH719186,SO500751,17,2024-06-28,100
SH719187,SO500752,17,2024-05-09,200
SH719188,SO500753,17,2024-05-02,200
SH719189,SO500754,17,2024-04-25,200
SH719190,SO500755,17,2024-04-19,200
SH719191,SO500756,17,2024-04-12,200
SH719192,SO500757,17,2024-04-04,200
SH719193,SO500758,17,2024-03-26,200
SH719194,SO500759,16,2024-03-18,200
SH719195,SO500760,16,2024-03-14,200
SH719196,SO500761,14,2024-03-04,200
SH719197,SO500762,14,2024-02-27,200
SH719198,SO500869,8,2024-02-22,200
SH719199,SO500870,8,2024-02-15,200
SH719200,SO500871,8,2024-02-07,200
SH719201,SO500872,8,2024-02-01,200
SH719202,SO500897,4,2024-01-23,200
SH719203,SO500898,4,2024-01-18,200
SH719204,SO500899,4,2024-01-09,100
SH719205,SO500899,4,2024-01-29,100
SH719206,SO500900,4,2024-01-04,200
SH719207,SO500763,13,2024-05-23,200
SH719208,SO500873,12,2024-05-27,150
SH719209,SO500764,15,2024-06-05,150
SH719210,SO500766,17,2024-07-08,200
SH719211,SO500767,15,2024-07-05,500
SH719212,SO500768,15,2024-07-12,700
SH719213,SO500769,16,2024-07-16,250
SH719214,SO500770,17,2024-07-26,150
SH719215,SO500771,16,2024-08-02,150
SH719216,SO500772,16,2024-08-07,800
SH719217,SO500773,16,2024-08-14,300
SH719218,SO500774,17,2024-08-19,250
SH719219,SO500775,16,2024-08-30,250
SH719220,SO500777,16,2024-09-11,550
SH719221,SO500778,16,2024-09-16,200
SH719222,SO500779,13,2024-09-26,300
SH719223,SO500781,14,2024-11-01,350
SH719224,SO500782,16,2024-10-17,500
SH719225,SO500784,15,2024-10-30,50
SH719226,SO500784,15,2024-11-20,50
SH719227,SO500785,17,2024-11-06,150
SH719228,SO500786,17,2024-11-15,600
SH719229,SO500787,16,2024-11-20,250
SH719230,SO500788,13,2024-11-26,350
SH719231,SO500789,11,2024-12-05,300
SH719232,SO500790,16,2024-12-09,200
SH719233,SO500875,16,2024-12-18,800
SH719234,SO500876,15,2024-12-26,250
SH719235,SO500791,14,2025-01-02,300
SH719236,SO500877,15,2025-01-16,50
SH719237,SO500793,15,2025-01-22,350
SH719238,SO500794,17,2025-01-30,400
SH719239,SO500797,15,2025-02-27,200
SH719240,SO500798,11,2025-03-05,200
SH719241,SO500799,12,2025-03-20,300
SH719242,SO500800,14,2025-03-17,150
SH719243,SO500801,16,2025-03-26,200
SH719244,SO500879,14,2025-04-01,400
SH719245,SO500802,13,2025-04-09,300
SH719246,SO500880,13,2025-04-14,400
SH719247,SO500803,13,2025-04-28,300
SH719248,SO500804,15,2025-05-09,300
SH719249,SO500805,13,2025-05-16,200
SH719250,SO500807,16,2025-06-03,350
SH719251,SO500808,16,2025-06-09,100
SH719252,SO500809,15,2025-06-18,50
SH719253,SO500810,14,2025-06-26,200
SH719254,SO500811,17,2025-06-30,350
SH719255,SO500812,16,2025-07-07,200
SH719256,SO500813,15,2025-07-17,800
SH719257,SO500814,16,2025-07-21,350
SH719258,SO500815,15,2025-07-30,200
SH719259,SO500816,17,2025-11-03,600
SH719260,SO500817,14,2025-08-13,650
SH719261,SO500882,16,2025-08-19,550
SH719262,SO500818,17,2025-11-20,650
SH719263,SO500819,17,2025-09-10,550
SH719264,SO500820,17,2025-09-17,350
SH719265,SO500821,17,2025-10-09,400
SH719266,SO500822,15,2025-10-01,500
SH719267,SO500823,17,2026-01-19,400
SH719268,SO500824,17,2025-11-27,300
SH719269,SO500825,14,2025-10-21,100
SH719270,SO500825,14,2025-10-29,100
SH719271,SO500826,14,2025-12-01,300
SH719272,SO500827,15,2025-11-03,450
SH719273,SO500828,16,2026-02-25,600
SH719274,SO500829,16,2025-11-17,100
SH719275,SO500888,14,2026-06-17,100
SH719276,SO500889,12,2026-06-26,150
SH719277,SO500751,18,2024-02-19,1000
SH719278,SO500752,18,2024-02-21,1000
SH719279,SO500753,18,2024-02-08,1000
SH719280,SO500754,18,2024-01-30,1000
SH719281,SO500755,18,2024-01-26,1000
SH719282,SO500756,18,2024-01-16,1000
SH719283,SO500757,18,2024-01-08,1000
SH719284,SO500758,18,2024-01-01,1000
SH719285,SO500873,13,2024-03-04,2000
SH719286,SO500764,16,2024-03-14,1000
SH719287,SO500766,18,2024-04-03,2000
SH719288,SO500768,16,2024-04-17,1000
SH719289,SO500769,17,2024-04-22,1000
SH719290,SO500771,17,2024-05-06,1000
SH719291,SO500772,17,2024-05-16,2000
SH719292,SO500773,17,2024-05-20,1000
SH719293,SO500775,17,2024-06-06,1000
SH719294,SO500776,16,2024-06-10,1000
SH719295,SO500777,17,2024-06-17,1000
SH719296,SO500778,17,2024-06-26,1000
SH719297,SO500779,14,2024-07-03,2000
SH719298,SO500780,15,2024-07-09,1000
SH719299,SO500781,15,2024-07-15,2000
SH719300,SO500782,17,2024-07-23,1000
SH719301,SO500783,15,2024-07-30,1000
SH719302,SO500784,16,2024-08-08,2000
SH719303,SO500786,18,2024-09-02,1000
SH719304,SO500787,17,2024-08-26,1000
SH719305,SO500788,14,2024-09-06,1000
SH719306,SO500789,12,2024-09-13,1000
SH719307,SO500875,17,2024-09-25,2000
SH719308,SO500876,16,2024-10-01,1000
SH719309,SO500791,15,2024-10-08,1000
SH719310,SO500792,15,2024-10-18,1000
SH719311,SO500877,16,2024-10-24,1000
SH719312,SO500794,18,2024-11-07,1000
SH719313,SO500795,13,2024-11-13,2000
SH719314,SO500798,12,2024-12-10,1000
SH719315,SO500800,15,2024-12-25,1000
SH719316,SO500801,17,2025-01-01,1000
SH719317,SO500802,14,2025-01-15,1000
SH719318,SO500880,14,2025-01-22,1000
SH719319,SO500881,14,2025-01-30,1000
SH719320,SO500803,14,2025-02-05,1000
SH719321,SO500805,14,2025-02-18,1000
SH719322,SO500892,13,2025-02-26,1000
SH719323,SO500806,15,2025-03-04,2000
SH719324,SO500808,17,2025-03-19,2000
SH719325,SO500809,16,2025-03-26,2000
SH719326,SO500810,15,2025-04-01,2000
SH719327,SO500811,18,2025-04-10,2000
SH719328,SO500812,17,2025-04-15,1000
SH719329,SO500813,16,2025-04-21,1000
SH719330,SO500814,17,2025-05-02,1000
SH719331,SO500815,16,2025-05-07,2000
SH719332,SO500818,18,2025-06-05,1000
SH719333,SO500819,18,2025-06-11,1000
SH719334,SO500883,13,2025-06-19,1000
SH719335,SO500820,18,2025-06-27,1000
SH719336,SO500822,16,2025-07-08,2000
SH719337,SO500823,18,2025-07-15,1000
SH719338,SO500825,15,2025-07-30,1000
SH719339,SO500826,15,2025-08-07,1000
SH719340,SO500827,16,2025-08-11,1000
SH719341,SO500828,17,2025-08-21,2000
SH719342,SO500829,17,2025-08-29,2000
SH719343,SO500831,12,2025-09-10,2000
SH719344,SO500832,11,2025-09-17,2000
SH719345,SO500833,9,2025-09-23,2000
SH719346,SO500834,11,2025-10-01,1000
SH719347,SO500836,9,2025-10-17,1000
SH719348,SO500837,9,2025-10-28,2000
SH719349,SO500884,11,2025-11-20,2000
SH719350,SO500841,12,2025-12-04,2000
SH719351,SO500893,9,2025-12-23,1000
SH719352,SO500844,10,2025-12-30,1000
SH719353,SO500885,11,2026-01-09,1000
SH719354,SO500894,10,2026-01-22,2000
SH719355,SO500887,14,2026-02-23,1000
SH719356,SO500887,14,2026-03-17,1000
SH719357,SO500846,13,2026-02-19,1000
SH719358,SO500888,15,2026-02-25,1000
SH719359,SO500847,13,2026-03-05,1000
SH719360,SO500848,13,2026-03-10,1000
SH719361,SO500850,14,2026-03-27,1000
SH719362,SO500889,13,2026-04-03,1000
SH719363,SO500890,13,2026-04-10,1000
SH719364,SO500891,15,2026-04-15,2000
SH719365,SO500852,15,2026-04-30,1000
SH719366,SO500854,13,2026-05-15,2000
SH719367,SO500855,16,2026-05-20,1000
SH719368,SO500856,16,2026-05-26,2000
SH719369,SO500857,15,2026-06-05,1000
SH719370,SO500858,15,2026-06-09,1000
SH719371,SO500859,16,2026-06-19,3000
SH719372,SO500860,14,2026-06-24,1000
SH719373,SO500751,19,2024-02-23,2000
SH719374,SO500752,19,2024-02-13,2000
SH719375,SO500753,19,2024-02-09,2000
SH719376,SO500754,19,2024-02-14,2000
SH719377,SO500755,19,2024-01-23,2000
SH719378,SO500756,19,2024-01-18,2000
SH719379,SO500757,19,2024-01-12,2000
SH719380,SO500758,19,2024-01-02,2000
SH719381,SO500763,14,2024-02-26,2000
SH719382,SO500873,14,2024-03-06,1000
SH719383,SO500764,17,2024-03-11,2000
SH719384,SO500765,14,2024-03-18,1000
SH719385,SO500874,16,2024-03-27,1000
SH719386,SO500766,19,2024-04-04,2000
SH719387,SO500767,16,2024-04-10,4000
SH719388,SO500768,17,2024-04-16,2000
SH719389,SO500769,18,2024-04-23,1000
SH719390,SO500770,18,2024-05-02,3000
SH719391,SO500771,18,2024-05-09,3000
SH719392,SO500772,18,2024-05-14,3000
SH719393,SO500773,18,2024-05-24,3000
SH719394,SO500774,18,2024-05-31,7000
SH719395,SO500775,18,2024-06-06,4000
SH719396,SO500776,17,2024-06-13,2000
SH719397,SO500777,18,2024-06-18,4000
SH719398,SO500778,18,2024-06-26,2000
SH719399,SO500779,15,2024-07-03,2000
SH719400,SO500780,16,2024-07-11,4000
SH719401,SO500781,16,2024-07-15,3000
SH719402,SO500783,16,2024-07-31,1000
SH719403,SO500784,17,2024-08-05,4000
SH719404,SO500785,18,2024-08-12,1000
SH719405,SO500786,19,2024-09-13,3000
SH719406,SO500787,18,2024-08-28,1000
SH719407,SO500788,15,2024-09-05,2000
SH719408,SO500789,13,2024-09-13,1000
SH719409,SO500790,17,2024-09-18,3000
SH719410,SO500875,18,2024-09-25,2000
SH719411,SO500876,17,2024-09-30,2000
SH719412,SO500791,16,2024-10-08,3000
SH719413,SO500792,16,2024-10-18,1000
SH719414,SO500877,17,2024-10-23,3000
SH719415,SO500794,19,2024-11-04,2000
SH719416,SO500795,14,2024-11-13,1000
SH719417,SO500796,12,2024-11-20,4000
SH719418,SO500878,12,2024-11-28,1000
SH719419,SO500797,16,2024-12-06,1000
SH719420,SO500798,13,2024-12-09,1000
SH719421,SO500800,16,2024-12-23,4000
SH719422,SO500801,18,2025-01-02,3000
SH719423,SO500802,15,2025-01-17,1000
SH719424,SO500881,15,2025-01-27,2000
SH719425,SO500803,15,2025-02-05,1000
SH719426,SO500804,16,2025-02-14,2000
SH719427,SO500805,15,2025-02-20,2000
SH719428,SO500892,14,2025-02-24,2000
SH719429,SO500806,16,2025-03-05,2000
SH719430,SO500808,18,2025-03-19,4000
SH719431,SO500809,17,2025-03-26,2000
SH719432,SO500810,16,2025-04-01,2000
SH719433,SO500811,19,2025-04-07,3000
SH719434,SO500812,18,2025-04-14,2000
SH719435,SO500814,18,2025-04-29,3000
SH719436,SO500815,17,2025-05-05,4000
SH719437,SO500817,15,2025-05-20,4000
SH719438,SO500882,17,2025-05-27,1000
SH719439,SO500882,17,2025-06-02,2000
SH719440,SO500818,19,2025-06-02,2000
SH719441,SO500819,19,2025-06-13,2000
SH719442,SO500883,14,2025-06-19,3000
SH719443,SO500820,19,2025-06-26,2000
SH719444,SO500821,18,2025-07-04,4000
SH719445,SO500822,17,2025-07-11,3000
SH719446,SO500823,19,2025-07-14,1000
SH719447,SO500824,18,2025-07-22,2000
SH719448,SO500825,16,2025-07-29,2000
SH719449,SO500826,16,2025-08-04,3000
SH719450,SO500827,17,2025-08-14,3000
SH719451,SO500828,18,2025-08-18,2000
SH719452,SO500829,18,2025-08-28,2000
SH719453,SO500830,11,2025-09-03,1000
SH719454,SO500831,13,2025-10-02,3000
SH719455,SO500832,12,2025-09-18,5000
SH719456,SO500833,10,2025-09-26,1000
SH719457,SO500833,10,2025-10-09,1000
SH719458,SO500834,12,2025-10-01,2000
SH719459,SO500835,9,2025-10-10,2000
SH719460,SO500836,10,2025-10-14,3000
SH719461,SO500896,10,2025-10-23,1000
SH719462,SO500837,10,2025-10-30,2000
SH719463,SO500838,10,2025-11-04,1000
SH719464,SO500840,13,2025-11-26,1000
SH719465,SO500841,13,2025-12-03,2000
SH719466,SO500842,11,2025-12-09,2000
SH719467,SO500843,9,2025-12-18,2000
SH719468,SO500893,10,2025-12-24,3000
SH719469,SO500844,11,2026-01-01,2000
SH719470,SO500885,12,2026-01-05,1000
SH719471,SO500886,9,2026-01-14,3000
SH719472,SO500894,11,2026-01-19,1000
SH719473,SO500895,11,2026-01-27,3000
SH719474,SO500845,11,2026-02-12,1000
SH719475,SO500888,16,2026-02-23,2000
SH719476,SO500847,14,2026-03-02,2000
SH719477,SO500848,14,2026-03-10,1000
SH719478,SO500849,15,2026-04-08,3000
SH719479,SO500850,15,2026-03-25,2000
SH719480,SO500889,14,2026-04-02,3000
SH719481,SO500890,14,2026-04-10,4000
SH719482,SO500891,16,2026-04-13,3000
SH719483,SO500851,16,2026-04-24,3000
SH719484,SO500852,16,2026-05-01,2000
SH719485,SO500853,15,2026-05-06,3000
SH719486,SO500854,14,2026-05-22,1000
SH719487,SO500855,17,2026-05-18,2000
SH719488,SO500856,17,2026-05-27,2000
SH719489,SO500857,16,2026-06-03,1000
SH719490,SO500858,16,2026-06-08,1000
SH719491,SO500859,17,2026-06-16,3000
SH719492,SO500860,15,2026-06-23,4000
SH719493,SO500751,20,2024-03-08,1500
SH719494,SO500752,20,2024-02-29,1500
SH719495,SO500753,20,2024-02-23,1500
SH719496,SO500754,20,2024-02-14,1500
SH719497,SO500755,20,2024-02-07,1500
SH719498,SO500756,20,2024-01-31,1500
SH719499,SO500757,20,2024-01-23,500
SH719500,SO500757,20,2024-01-30,1000
SH719501,SO500758,20,2024-01-19,1500
SH719502,SO500759,17,2024-01-09,1500
SH719503,SO500760,17,2024-01-05,1500
SH719504,SO500873,15,2024-03-18,2000
SH719505,SO500764,18,2024-03-28,1000
SH719506,SO500765,15,2024-04-02,500
SH719507,SO500874,17,2024-04-10,1000
SH719508,SO500766,20,2024-04-16,500
SH719509,SO500767,17,2024-04-26,2000
SH719510,SO500768,18,2024-05-02,2000
SH719511,SO500769,19,2024-05-06,500
SH719512,SO500770,19,2024-05-14,500
SH719513,SO500771,19,2024-05-20,2000
SH719514,SO500772,19,2024-05-31,2000
SH719515,SO500773,19,2024-06-18,2000
SH719516,SO500774,19,2024-06-12,2500
SH719517,SO500775,19,2024-06-17,2500
SH719518,SO500776,18,2024-06-28,500
SH719519,SO500777,19,2024-07-04,1500
SH719520,SO500778,19,2024-07-08,2000
SH719521,SO500779,16,2024-07-17,500
SH719522,SO500780,17,2024-07-26,2500
SH719523,SO500781,17,2024-07-31,1000
SH719524,SO500782,18,2024-08-08,3000
SH719525,SO500784,18,2024-08-19,1500
SH719526,SO500785,19,2024-08-30,3000
SH719527,SO500786,20,2024-09-02,1000
SH719528,SO500787,19,2024-09-12,2000
SH719529,SO500788,16,2024-09-16,1000
SH719530,SO500789,14,2024-09-26,4000
SH719531,SO500875,19,2024-10-08,2000
SH719532,SO500876,18,2024-10-17,2500
SH719533,SO500791,17,2024-10-22,2000
SH719534,SO500792,17,2024-10-29,2500
SH719535,SO500877,18,2024-11-05,1000
SH719536,SO500794,20,2024-11-21,1500
SH719537,SO500795,15,2024-11-25,1000
SH719538,SO500796,13,2024-12-03,1000
SH719539,SO500798,14,2024-12-24,1500
SH719540,SO500799,13,2025-01-02,1000
SH719541,SO500800,17,2025-01-06,3000
SH719542,SO500879,15,2025-01-23,500
SH719543,SO500802,16,2025-02-14,1500
SH719544,SO500880,15,2025-02-04,1500
SH719545,SO500881,16,2025-02-14,500
SH719546,SO500803,16,2025-02-21,2000
SH719547,SO500804,17,2025-02-26,2500
SH719548,SO500805,16,2025-03-07,500
SH719549,SO500892,15,2025-03-28,2000
SH719550,SO500806,17,2025-03-19,1500
SH719551,SO500807,17,2025-04-09,1500
SH719552,SO500808,19,2025-04-04,1500
SH719553,SO500809,18,2025-04-07,1500
SH719554,SO500811,20,2025-04-21,1500
SH719555,SO500812,19,2025-04-29,2000
SH719556,SO500813,17,2025-05-06,1000
SH719557,SO500814,19,2025-05-14,1500
SH719558,SO500815,18,2025-05-21,1000
SH719559,SO500816,18,2025-05-28,2500
SH719560,SO500817,16,2025-06-02,1000
SH719561,SO500817,16,2025-06-13,1000
SH719562,SO500882,18,2025-06-11,1500
SH719563,SO500818,20,2025-06-17,500
SH719564,SO500819,20,2025-06-23,2000
SH719565,SO500883,15,2025-07-04,2000
SH719566,SO500820,20,2025-07-08,1500
SH719567,SO500821,19,2025-07-17,2000
SH719568,SO500822,18,2025-07-24,2500
SH719569,SO500823,20,2025-07-31,2000
SH719570,SO500824,19,2025-08-07,3000
SH719571,SO500825,17,2025-08-12,1500
SH719572,SO500826,17,2025-08-22,1000
SH719573,SO500827,18,2025-08-28,1500
SH719574,SO500828,19,2025-09-05,4500
SH719575,SO500829,19,2025-09-08,1500
SH719576,SO500831,14,2025-09-26,1500
SH719577,SO500832,13,2025-09-29,1000
SH719578,SO500833,11,2025-10-10,3000
SH719579,SO500834,13,2025-10-15,1000
SH719580,SO500835,10,2025-10-24,2500
SH719581,SO500896,11,2025-11-06,1500
SH719582,SO500837,11,2025-11-12,2000
SH719583,SO500838,11,2025-11-19,1000
SH719584,SO500840,14,2025-12-12,1000
SH719585,SO500842,12,2025-12-22,1000
SH719586,SO500893,11,2026-01-05,1000
SH719587,SO500844,12,2026-01-13,500
SH719588,SO500844,12,2026-01-29,500
SH719589,SO500885,13,2026-01-23,1500
SH719590,SO500886,10,2026-01-26,500
SH719591,SO500894,12,2026-02-04,500
SH719592,SO500895,12,2026-02-12,2000
SH719593,SO500887,15,2026-02-16,2000
SH719594,SO500845,12,2026-02-26,2000
SH719595,SO500846,14,2026-03-20,500
SH719596,SO500888,17,2026-03-12,500
SH719597,SO500888,17,2026-03-26,500
SH719598,SO500847,15,2026-03-19,1000
SH719599,SO500848,15,2026-03-26,1000
SH719600,SO500849,16,2026-04-03,1500
SH719601,SO500850,16,2026-04-07,500
SH719602,SO500889,15,2026-04-16,2500
SH719603,SO500890,15,2026-04-22,1000
SH719604,SO500891,17,2026-04-28,2000
SH719605,SO500891,17,2026-05-13,1500
SH719606,SO500851,17,2026-05-08,1500
SH719607,SO500852,17,2026-05-12,3000
SH719608,SO500853,16,2026-05-21,1500
SH719609,SO500854,15,2026-05-25,3000
SH719610,SO500855,18,2026-06-05,2000
SH719611,SO500856,18,2026-06-09,500
SH719612,SO500857,17,2026-06-17,2500
SH719613,SO500858,17,2026-06-26,1000
SH719614,SO500751,21,2024-03-20,150
SH719615,SO500752,21,2024-03-14,50
SH719616,SO500752,21,2024-03-20,100
SH719617,SO500753,21,2024-03-08,50
SH719618,SO500753,21,2024-03-21,100
SH719619,SO500754,21,2024-02-28,150
SH719620,SO500755,21,2024-02-19,150
SH719621,SO500756,21,2024-02-13,50
SH719622,SO500756,21,2024-02-20,100
