distributor_id,part_number,week_start,units_sold,resale_value
D05,PM-1002,2024-10-07,1428,1757.75
D05,PM-1002,2024-10-14,1969,2384.15
D05,PM-1002,2024-10-21,1675,2110.42
D05,PM-1002,2024-10-28,1254,1475.82
D05,PM-1002,2024-11-04,1341,1639.96
D05,PM-1002,2024-11-11,1408,1675.8
D05,PM-1002,2024-11-18,1627,2033.28
D05,PM-1002,2024-11-25,1882,2225.48
D05,PM-1002,2024-12-02,1682,2064.52
D05,PM-1002,2024-12-09,1394,1724.66
D05,PM-1002,2024-12-16,1971,2457.22
D05,PM-1002,2024-12-23,1575,2007.05
D05,PM-1002,2024-12-30,1390,1714.99
D05,PM-1002,2025-01-06,1574,2011.55
D05,PM-1002,2025-01-13,1612,1992.02
D05,PM-1002,2025-01-20,1426,1807.06
D05,PM-1002,2025-01-27,1882,2325.75
D05,PM-1002,2025-02-03,1558,1989.85
D05,PM-1002,2025-02-10,1465,1773.01
D05,PM-1002,2025-02-17,1835,2277.49
D05,PM-1002,2025-02-24,1794,2303.43
D05,PM-1002,2025-03-03,1921,2273.75
D05,PM-1002,2025-03-10,1933,2319.05
D05,PM-1002,2025-03-17,1576,1926.67
D05,PM-1002,2025-03-24,1726,2027.55
D05,PM-1002,2025-03-31,1265,1630.12
D05,PM-1002,2025-04-07,1824,2287.64
D05,PM-1002,2025-04-14,1868,2253.32
D05,PM-1002,2025-04-21,1761,2157.2
D05,PM-1002,2025-04-28,1582,2057.14
D05,PM-1002,2025-05-05,2152,2692.89
D05,PM-1002,2025-05-12,1539,1931.07
D05,PM-1002,2025-05-19,2321,2843.78
D05,PM-1002,2025-05-26,1479,1924.7
D05,PM-1002,2025-06-02,1788,2126.24
D05,PM-1002,2025-06-09,1322,1651.15
D05,PM-1002,2025-06-16,1661,2004.51
D05,PM-1002,2025-06-23,1926,2502.4
D05,PM-1002,2025-06-30,1942,2347.02
D05,PM-1002,2025-07-07,1780,2182.69
D05,PM-1002,2025-07-14,1703,2047.9
D05,PM-1002,2025-07-21,2603,3255.25
D05,PM-1002,2025-07-28,1792,2284.99
D05,PM-1002,2025-08-04,2756,3514.34
D05,PM-1002,2025-08-11,2250,2827.53
D05,PM-1002,2025-08-18,1603,1920.94
D05,PM-1002,2025-08-25,1633,1965.63
D05,PM-1002,2025-09-01,2218,2669.54
D05,PM-1002,2025-09-08,1399,1671.8
D05,PM-1002,2025-09-15,2106,2547.5
D05,PM-1002,2025-09-22,1662,2048.66
D05,PM-1002,2025-09-29,1154,1398.82
D05,PM-1002,2025-10-06,1400,1726.23
D05,PM-1002,2025-10-13,1587,1913.14
D05,PM-1002,2025-10-20,1510,1780.78
D05,PM-1002,2025-10-27,1455,1891.58
D05,PM-1002,2025-11-03,1289,1679.36
D05,PM-1002,2025-11-10,1593,1943.53
D05,PM-1002,2025-11-17,2005,2493.26
D05,PM-1002,2025-11-24,1992,2424.21
D05,PM-1002,2025-12-01,1902,2250.19
D05,PM-1002,2025-12-08,1544,1833.59
D05,PM-1002,2025-12-15,1904,2345.83
D05,PM-1002,2025-12-22,1255,1621.03
D05,PM-1002,2025-12-29,1749,2273.45
D05,PM-1002,2026-01-05,2033,2641.09
D05,PM-1002,2026-01-12,1800,2321.64
D05,PM-1002,2026-01-19,1270,1625.06
D05,PM-1002,2026-01-26,1427,1747.57
D05,PM-1002,2026-02-02,1492,1862.33
D05,PM-1002,2026-02-09,1411,1750.99
D05,PM-1002,2026-02-16,1594,2017.4
D05,PM-1002,2026-02-23,1665,1997.49
D05,PM-1002,2026-03-02,1649,1966.32
D05,PM-1002,2026-03-09,1505,1834.5
D05,PM-1002,2026-03-16,2054,2411.93
D05,PM-1002,2026-03-23,1709,2185.6
D05,PM-1002,2026-03-30,1431,1716.45
D05,PM-1002,2026-04-06,1671,2031.55
D05,PM-1002,2026-04-13,1656,2121.91
D05,PM-1002,2026-04-20,1381,1724.2
D05,PM-1002,2026-04-27,1724,2056.77
D05,PM-1002,2026-05-04,2227,2766.5
D05,PM-1002,2026-05-11,1776,2307.96
D05,PM-1002,2026-05-18,1801,2161.04
D05,PM-1002,2026-05-25,2017,2468.69
D05,PM-1002,2026-06-01,1701,2022.23
D05,PM-1002,2026-06-08,1580,2064.2
D05,PM-1002,2026-06-15,2066,2630.48
D05,PM-1002,2026-06-22,1851,2323.13
D05,PW-1035,2024-01-01,464,853.36
D05,PW-1035,2024-01-08,532,1032.01
D05,PW-1035,2024-01-15,496,930.37
D05,PW-1035,2024-01-22,527,1001.72
D05,PW-1035,2024-01-29,506,935.52
D05,PW-1035,2024-02-05,551,1061.44
D05,PW-1035,2024-02-12,494,917.11
D05,PW-1035,2024-02-19,509,980.79
D05,PW-1035,2024-02-26,468,911.12
D05,PW-1035,2024-03-04,573,1047.79
D05,PW-1035,2024-03-11,495,883.07
D05,PW-1035,2024-03-18,600,1117.81
D05,PW-1035,2024-03-25,675,1289.66
D05,PW-1035,2024-04-01,740,1434.18
D05,PW-1035,2024-04-08,582,1069.48
D05,PW-1035,2024-04-15,905,1746.3
D05,PW-1035,2024-04-22,661,1181.47
D05,PW-1035,2024-04-29,620,1195.23
D05,PW-1035,2024-05-06,819,1530.97
D05,PW-1035,2024-05-13,540,1028.23
D05,PW-1035,2024-05-20,618,1127.74
D05,PW-1035,2024-05-27,595,1108.92
D05,PW-1035,2024-06-03,515,913.41
D05,PW-1035,2024-06-10,727,1307.61
D05,PW-1035,2024-06-17,655,1226.24
D05,PW-1035,2024-06-24,693,1282.77
D05,PW-1035,2024-07-01,691,1226.5
D05,PW-1035,2024-07-08,485,880.78
D05,PW-1035,2024-07-15,746,1429.32
D05,PW-1035,2024-07-22,555,1039.08
D05,PW-1035,2024-07-29,716,1312.18
D05,PW-1035,2024-08-05,510,963.2
D05,PW-1035,2024-08-12,646,1205.42
D05,PW-1035,2024-08-19,553,1001.27
D05,PW-1035,2024-08-26,624,1117.88
D05,PW-1035,2024-09-02,585,1101.51
D05,PW-1035,2024-09-09,620,1107.37
D05,PW-1035,2024-09-16,570,1072.5
D05,PW-1035,2024-09-23,544,1044.79
D05,PW-1035,2024-09-30,700,1299.11
D05,PW-1035,2024-10-07,695,1306.7
D05,PW-1035,2024-10-14,761,1380.62
D05,PW-1035,2024-10-21,573,1110.97
D05,PW-1035,2024-10-28,559,1023.88
D05,PW-1035,2024-11-04,572,1013.08
D05,PW-1035,2024-11-11,509,971.07
D05,PW-1035,2024-11-18,467,907.65
D05,PW-1035,2024-11-25,518,1004.18
D05,PW-1035,2024-12-02,503,946.15
D05,PW-1035,2024-12-09,612,1174.04
D05,PW-1035,2024-12-16,634,1220.82
D05,PW-1035,2024-12-23,422,771.78
D05,PW-1035,2024-12-30,505,973.84
D05,PW-1035,2025-01-06,607,1088.68
D05,PW-1035,2025-01-13,589,1085.95
D05,PW-1035,2025-01-20,563,1024.68
D05,PW-1035,2025-01-27,566,1014.69
D05,PW-1035,2025-02-03,623,1150.03
D05,PW-1035,2025-02-10,635,1213.1
D05,PW-1035,2025-02-17,497,917.59
D05,PW-1035,2025-02-24,468,850.95
D05,PW-1035,2025-03-03,611,1189.09
D05,PW-1035,2025-03-10,698,1317.04
D05,PW-1035,2025-03-17,592,1091.4
D05,PW-1035,2025-03-24,887,1725.1
D05,PW-1035,2025-03-31,732,1426.86
D05,PW-1035,2025-04-07,609,1160.53
D05,PW-1035,2025-04-14,509,991.86
D05,PW-1035,2025-04-21,742,1350.93
D05,PW-1035,2025-04-28,591,1060.42
D05,PW-1035,2025-05-05,620,1167.09
D05,PW-1035,2025-05-12,606,1059.51
D05,PW-1035,2025-05-19,564,1004.22
D05,PW-1035,2025-05-26,634,1166.24
D05,PW-1035,2025-06-02,635,1236.98
D05,PW-1035,2025-06-09,607,1064.25
D05,PW-1035,2025-06-16,627,1179.38
D05,PW-1035,2025-06-23,901,1607.11
D05,PW-1035,2025-06-30,767,1425.61
D05,PW-1035,2025-07-07,672,1224.23
D05,PW-1035,2025-07-14,529,953.11
D05,PW-1035,2025-07-21,738,1299.82
D05,PW-1035,2025-07-28,891,1641.2
D05,PW-1035,2025-08-04,873,1580.84
D05,PW-1035,2025-08-11,656,1261.42
D05,PW-1035,2025-08-18,700,1363.64
D05,PW-1035,2025-08-25,559,1000.61
D05,PW-1035,2025-09-01,681,1233.63
D05,PW-1035,2025-09-08,720,1298.92
D05,PW-1035,2025-09-15,695,1252.3
D05,PW-1035,2025-09-22,762,1341.37
D05,PW-1035,2025-09-29,700,1330.97
D05,PW-1035,2025-10-06,493,940.62
D05,PW-1035,2025-10-13,590,1060.12
D05,PW-1035,2025-10-20,721,1346.55
D05,PW-1035,2025-10-27,483,846.92
D05,PW-1035,2025-11-03,621,1164.21
D05,PW-1035,2025-11-10,574,1111.49
D05,PW-1035,2025-11-17,507,953.67
D05,PW-1035,2025-11-24,702,1278.16
D05,PW-1035,2025-12-01,542,1016.14
D05,PW-1035,2025-12-08,838,1627.91
D05,PW-1035,2025-12-15,592,1110.47
D05,PW-1035,2025-12-22,721,1297.73
D05,PW-1035,2025-12-29,793,1475.43
D05,PW-1035,2026-01-05,651,1220.68
D05,PW-1035,2026-01-12,632,1109.35
D05,PW-1035,2026-01-19,706,1373.59
D05,PW-1035,2026-01-26,814,1537.27
D05,PW-1035,2026-02-02,673,1294.11
D05,PW-1035,2026-02-09,583,1082.24
D05,PW-1035,2026-02-16,527,986.74
D05,PW-1035,2026-02-23,697,1260.43
D05,PW-1035,2026-03-02,576,1074.87
D05,PW-1035,2026-03-09,778,1411.02
D05,PW-1035,2026-03-16,827,1494.44
D05,PW-1035,2026-03-23,755,1468.19
D05,PW-1035,2026-03-30,693,1327.82
D05,PW-1035,2026-04-06,775,1419.91
D05,PW-1035,2026-04-13,716,1295.89
D05,PW-1035,2026-04-20,692,1255.14
D05,PW-1035,2026-04-27,679,1221.83
D05,PW-1035,2026-05-04,744,1303.01
D05,PW-1035,2026-05-11,737,1316.2
D05,PW-1035,2026-05-18,891,1721.92
D05,PW-1035,2026-05-25,809,1472.32
D05,PW-1035,2026-06-01,611,1083.92
D05,PW-1035,2026-06-08,804,1500.71
D05,PW-1035,2026-06-15,758,1337.05
D05,PW-1035,2026-06-22,780,1505.43
D05,SC-1017,2024-01-01,285,3786.07
D05,SC-1017,2024-01-08,307,4472.54
D05,SC-1017,2024-01-15,355,4937.37
D05,SC-1017,2024-01-22,229,3334.59
D05,SC-1017,2024-01-29,302,4466.76
D05,SC-1017,2024-02-05,300,4411.61
D05,SC-1017,2024-02-12,358,4883.35
D05,SC-1017,2024-02-19,362,5000.95
D05,SC-1017,2024-02-26,481,6430.47
D05,SC-1017,2024-03-04,315,4349.6
D05,SC-1017,2024-03-11,292,4024.41
D05,SC-1017,2024-03-18,445,6332.61
D05,SC-1017,2024-03-25,342,4658.5
D05,SC-1017,2024-04-01,389,5169.33
D05,SC-1017,2024-04-08,357,4825.38
D05,SC-1017,2024-04-15,428,5836.46
D05,SC-1017,2024-04-22,416,5956.14
D05,SC-1017,2024-04-29,377,5144.71
D05,SC-1017,2024-05-06,404,5348.12
D05,SC-1017,2024-05-13,377,5415.69
D05,SC-1017,2024-05-20,412,5668.52
D05,SC-1017,2024-05-27,385,5584.66
D05,SC-1017,2024-06-03,515,7287.69
D05,SC-1017,2024-06-10,399,5413.99
D05,SC-1017,2024-06-17,389,5327.36
D05,SC-1017,2024-06-24,319,4430.61
D05,SC-1017,2024-07-01,355,5222.55
D05,SC-1017,2024-07-08,457,6156.71
D05,SC-1017,2024-07-15,407,5651.7
D05,SC-1017,2024-07-22,396,5791.94
D05,SC-1017,2024-07-29,464,6492.11
D05,SC-1017,2024-08-05,504,7193.13
D05,SC-1017,2024-08-12,363,5238.3
D05,SC-1017,2024-08-19,396,5803.39
D05,SC-1017,2024-08-26,298,4154.2
D05,SC-1017,2024-09-02,468,6886.72
D05,SC-1017,2024-09-09,618,8273.96
D05,SC-1017,2024-09-16,380,5037.71
D05,SC-1017,2024-09-23,376,5390.27
D05,SC-1017,2024-09-30,391,5531.71
D05,SC-1017,2024-10-07,408,5723.66
D05,SC-1017,2024-10-14,408,5892.48
D05,SC-1017,2024-10-21,406,5606.54
D05,SC-1017,2024-10-28,315,4479.37
D05,SC-1017,2024-11-04,384,5402.61
D05,SC-1017,2024-11-11,425,5811.87
D05,SC-1017,2024-11-18,323,4449.4
D05,SC-1017,2024-11-25,315,4278.79
D05,SC-1017,2024-12-02,356,5082.81
D05,SC-1017,2024-12-09,398,5303.19
D05,SC-1017,2024-12-16,427,6111.11
D05,SC-1017,2024-12-23,440,6261.84
D05,SC-1017,2024-12-30,346,4945.1
D05,SC-1017,2025-01-06,299,4236.21
D05,SC-1017,2025-01-13,507,7377.81
D05,SC-1017,2025-01-20,487,6923.19
D05,SC-1017,2025-01-27,382,5627.12
D05,SC-1017,2025-02-03,463,6434.74
D05,SC-1017,2025-02-10,436,6283.57
D05,SC-1017,2025-02-17,412,5528.2
D05,SC-1017,2025-02-24,561,7904.85
D05,SC-1017,2025-03-03,394,5476.36
D05,SC-1017,2025-03-10,356,4772.83
D05,SC-1017,2025-03-17,455,6282.32
D05,SC-1017,2025-03-24,413,5502.87
D05,SC-1017,2025-03-31,469,6890.05
D05,SC-1017,2025-04-07,442,6338.77
D05,SC-1017,2025-04-14,420,5766.3
D05,SC-1017,2025-04-21,457,6146.63
D05,SC-1017,2025-04-28,379,5381.52
D05,SC-1017,2025-05-05,382,5642.61
D05,SC-1017,2025-05-12,466,6516.26
D05,SC-1017,2025-05-19,517,7225.08
D05,SC-1017,2025-05-26,381,5619.18
D05,SC-1017,2025-06-02,528,7763.7
D05,SC-1017,2025-06-09,460,6327.44
D05,SC-1017,2025-06-16,526,7530.02
D05,SC-1017,2025-06-23,514,6879.32
D05,SC-1017,2025-06-30,575,7732.57
D05,SC-1017,2025-07-07,369,5368.21
D05,SC-1017,2025-07-14,292,4266.95
D05,SC-1017,2025-07-21,500,7100.6
D05,SC-1017,2025-07-28,369,5062.37
D05,SC-1017,2025-08-04,366,5006.34
D05,SC-1017,2025-08-11,346,4724.81
D05,SC-1017,2025-08-18,428,5819.01
D05,SC-1017,2025-08-25,284,4004.62
D05,SC-1017,2025-09-01,273,3939.28
D05,SC-1017,2025-09-08,297,4029.41
D05,SC-1017,2025-09-15,344,4977.01
D05,SC-1017,2025-09-22,286,4037.71
D05,SC-1017,2025-09-29,280,4131.41
D05,SC-1017,2025-10-06,261,3666.49
D05,SC-1017,2025-10-13,345,5026.99
D05,SC-1017,2025-10-20,315,4346.72
D05,SC-1017,2025-10-27,331,4748.63
D05,SC-1017,2025-11-03,267,3635.49
D05,SC-1017,2025-11-10,283,3781.23
D05,SC-1017,2025-11-17,316,4542.56
D05,SC-1017,2025-11-24,247,3493.78
D05,SC-1017,2025-12-01,322,4712.42
D05,SC-1017,2025-12-08,293,4217.52
D05,SC-1017,2025-12-15,330,4553.49
D05,SC-1017,2025-12-22,311,4168.7
D05,SC-1017,2025-12-29,210,2878.81
D05,SC-1017,2026-01-05,246,3363.86
D05,SC-1017,2026-01-12,188,2735.57
D05,SC-1017,2026-01-19,199,2644.5
D05,SC-1017,2026-01-26,229,3039.91
D05,SC-1017,2026-02-02,325,4519.06
D05,SC-1017,2026-02-09,265,3608.36
D05,SC-1017,2026-02-16,284,4135.63
D05,SC-1017,2026-02-23,246,3544.82
D05,SC-1017,2026-03-02,253,3727.83
D05,SC-1017,2026-03-09,294,4115.77
D05,SC-1017,2026-03-16,259,3560.0
D05,SC-1017,2026-03-23,257,3756.82
D05,SC-1017,2026-03-30,287,3997.27
D05,SC-1017,2026-04-06,226,3095.88
D05,SC-1017,2026-04-13,272,3654.76
D05,SC-1017,2026-04-20,276,3810.9
D05,SC-1017,2026-04-27,206,2813.82
D05,SC-1017,2026-05-04,229,3170.06
D05,SC-1017,2026-05-11,246,3328.16
D05,SC-1017,2026-05-18,253,3505.09
D05,SC-1017,2026-05-25,294,4087.66
D05,SC-1017,2026-06-01,238,3276.81
D05,SC-1017,2026-06-08,238,3152.11
D05,SC-1017,2026-06-15,301,4160.54
D05,SC-1017,2026-06-22,315,4396.36
D05,PM-1007,2024-01-01,2536,2723.48
D05,PM-1007,2024-01-08,2074,2114.85
D05,PM-1007,2024-01-15,2742,2903.43
D05,PM-1007,2024-01-22,1989,2162.65
D05,PM-1007,2024-01-29,2190,2202.49
D05,PM-1007,2024-02-05,2152,2149.14
D05,PM-1007,2024-02-12,2529,2509.22
D05,PM-1007,2024-02-19,2704,2913.0
D05,PM-1007,2024-02-26,2636,2806.69
D05,PM-1007,2024-03-04,2269,2236.7
D05,PM-1007,2024-03-11,3090,3215.83
D05,PM-1007,2024-03-18,2985,3217.08
D05,PM-1007,2024-03-25,2632,2863.46
D05,PM-1007,2024-04-01,2329,2312.07
D05,PM-1007,2024-04-08,2102,2076.92
D05,PM-1007,2024-04-15,2882,3018.81
D05,PM-1007,2024-04-22,2494,2690.77
D05,PM-1007,2024-04-29,3036,3125.99
D05,PM-1007,2024-05-06,3087,3106.11
D05,PM-1007,2024-05-13,2487,2636.8
D05,PM-1007,2024-05-20,2673,2616.76
D05,PM-1007,2024-05-27,2663,2675.77
D05,PM-1007,2024-06-03,3329,3611.42
D05,PM-1007,2024-06-10,2537,2602.01
D05,PM-1007,2024-06-17,2954,3203.81
D05,PM-1007,2024-06-24,2703,2700.81
D05,PM-1007,2024-07-01,3364,3466.76
D05,PM-1007,2024-07-08,2406,2579.06
D05,PM-1007,2024-07-15,2263,2359.03
D05,PM-1007,2024-07-22,1984,2073.63
D05,PM-1007,2024-07-29,2679,2695.71
D05,PM-1007,2024-08-05,2689,2682.3
D05,PM-1007,2024-08-12,2492,2672.23
D05,PM-1007,2024-08-19,2925,2975.57
D05,PM-1007,2024-08-26,3178,3119.81
D05,PM-1007,2024-09-02,2231,2297.35
D05,PM-1007,2024-09-09,2399,2588.43
D05,PM-1007,2024-09-16,1907,2048.86
D05,PM-1007,2024-09-23,2457,2656.93
D05,PM-1007,2024-09-30,2192,2338.64
D05,PM-1007,2024-10-07,2241,2398.76
D05,PM-1007,2024-10-14,2315,2488.31
D05,PM-1007,2024-10-21,2526,2731.97
D05,PM-1007,2024-10-28,2240,2215.59
D05,PM-1007,2024-11-04,3113,3102.63
D05,PM-1007,2024-11-11,2266,2360.87
D05,PM-1007,2024-11-18,1850,1880.16
D05,PM-1007,2024-11-25,2040,2005.78
D05,PM-1007,2024-12-02,2493,2634.17
D05,PM-1007,2024-12-09,2508,2568.46
D05,PM-1007,2024-12-16,2267,2465.13
D05,PM-1007,2024-12-23,2273,2226.53
D05,PM-1007,2024-12-30,2345,2556.76
D05,PM-1007,2025-01-06,2530,2663.98
D05,PM-1007,2025-01-13,2290,2285.89
D05,PM-1007,2025-01-20,1919,1932.37
D05,PM-1007,2025-01-27,2097,2241.81
D05,PM-1007,2025-02-03,2152,2190.35
D05,PM-1007,2025-02-10,1987,2051.61
D05,PM-1007,2025-02-17,1991,2015.16
D05,PM-1007,2025-02-24,2534,2581.75
D05,PM-1007,2025-03-03,2416,2485.87
D05,PM-1007,2025-03-10,2722,2701.6
D05,PM-1007,2025-03-17,3220,3384.8
D05,PM-1007,2025-03-24,2807,2950.16
D05,PM-1007,2025-03-31,2793,3045.64
D05,PM-1007,2025-04-07,2040,2106.5
D05,PM-1007,2025-04-14,2799,2848.11
D05,PM-1007,2025-04-21,2572,2682.78
D05,PM-1007,2025-04-28,3103,3242.59
D05,PM-1007,2025-05-05,2170,2161.21
D05,PM-1007,2025-05-12,2999,3091.82
D05,PM-1007,2025-05-19,2420,2479.08
D05,PM-1007,2025-05-26,2278,2303.42
D05,PM-1007,2025-06-02,3596,3862.54
D05,PM-1007,2025-06-09,2685,2636.38
D05,PM-1007,2025-06-16,2610,2823.53
D05,PM-1007,2025-06-23,2445,2602.72
D05,PM-1007,2025-06-30,2520,2478.88
D05,PM-1007,2025-07-07,2479,2426.25
D05,PM-1007,2025-07-14,2526,2677.33
D05,PM-1007,2025-07-21,2549,2739.09
D05,PM-1007,2025-07-28,2491,2660.89
D05,PM-1007,2025-08-04,2188,2373.72
D05,PM-1007,2025-08-11,2555,2677.9
D05,PM-1007,2025-08-18,2631,2679.69
D05,PM-1007,2025-08-25,2813,2790.31
D05,PM-1007,2025-09-01,2920,3066.05
D05,PM-1007,2025-09-08,2341,2552.79
D05,PM-1007,2025-09-15,2561,2647.18
D05,PM-1007,2025-09-22,2694,2707.8
D05,PM-1007,2025-09-29,2196,2156.53
D05,PM-1007,2025-10-06,2443,2592.22
D05,PM-1007,2025-10-13,2466,2684.76
D05,PM-1007,2025-10-20,1777,1857.81
D05,PM-1007,2025-10-27,2308,2457.24
D05,PM-1007,2025-11-03,2344,2305.47
D05,PM-1007,2025-11-10,2060,2153.61
D05,PM-1007,2025-11-17,2616,2697.52
D05,PM-1007,2025-11-24,2944,3106.16
D05,PM-1007,2025-12-01,2388,2380.93
D05,PM-1007,2025-12-08,1902,1962.73
D05,PM-1007,2025-12-15,2197,2224.32
D05,PM-1007,2025-12-22,1985,2036.24
D05,PM-1007,2025-12-29,3087,3341.62
D05,PM-1007,2026-01-05,2114,2264.11
D05,PM-1007,2026-01-12,2364,2442.87
D05,PM-1007,2026-01-19,2733,2804.56
D05,PM-1007,2026-01-26,2060,2148.55
D05,PM-1007,2026-02-02,2113,2091.21
D05,PM-1007,2026-02-09,2854,3080.07
D05,PM-1007,2026-02-16,2867,3090.47
D05,PM-1007,2026-02-23,2096,2185.98
D05,PM-1007,2026-03-02,2102,2155.72
D05,PM-1007,2026-03-09,2691,2679.77
D05,PM-1007,2026-03-16,2713,2692.16
D05,PM-1007,2026-03-23,2312,2521.69
D05,PM-1007,2026-03-30,2648,2662.37
D05,PM-1007,2026-04-06,2170,2237.21
D05,PM-1007,2026-04-13,2789,3001.45
D05,PM-1007,2026-04-20,2699,2898.94
D05,PM-1007,2026-04-27,2044,2228.77
D05,PM-1007,2026-05-04,2493,2658.97
D05,PM-1007,2026-05-11,2522,2727.79
D05,PM-1007,2026-05-18,2918,2910.38
D05,PM-1007,2026-05-25,2281,2479.85
D05,PM-1007,2026-06-01,3149,3363.52
D05,PM-1007,2026-06-08,2690,2705.26
D05,PM-1007,2026-06-15,3121,3329.93
D05,PM-1007,2026-06-22,2168,2138.43
D05,PM-1006,2024-01-01,2109,1570.3
D05,PM-1006,2024-01-08,2448,1895.96
D05,PM-1006,2024-01-15,2625,1915.4
D05,PM-1006,2024-01-22,2182,1769.26
D05,PM-1006,2024-01-29,3151,2349.76
D05,PM-1006,2024-02-05,2212,1661.91
D05,PM-1006,2024-02-12,2989,2248.04
D05,PM-1006,2024-02-19,2801,2092.03
D05,PM-1006,2024-02-26,4045,3064.52
D05,PM-1006,2024-03-04,2816,2184.29
D05,PM-1006,2024-03-11,2283,1848.63
D05,PM-1006,2024-03-18,2352,1746.79
D05,PM-1006,2024-03-25,2738,2070.57
D05,PM-1006,2024-04-01,1993,1472.43
D05,PM-1006,2024-04-08,2387,1838.93
D05,PM-1006,2024-04-15,3235,2519.0
D05,PM-1006,2024-04-22,4106,3033.21
D05,PM-1006,2024-04-29,2941,2254.11
D05,PM-1006,2024-05-06,2562,2013.68
D05,PM-1006,2024-05-13,3522,2723.75
D05,PM-1006,2024-05-20,3684,2927.82
D05,PM-1006,2024-05-27,2837,2107.27
D05,PM-1006,2024-06-03,3341,2628.07
D05,PM-1006,2024-06-10,3702,2895.77
D05,PM-1006,2024-06-17,3197,2405.43
D05,PM-1006,2024-06-24,2738,2052.37
D05,PM-1006,2024-07-01,2801,2090.26
D05,PM-1006,2024-07-08,2508,1872.77
D05,PM-1006,2024-07-15,2670,2023.53
D05,PM-1006,2024-07-22,3280,2399.27
D05,PM-1006,2024-07-29,2871,2174.07
D05,PM-1006,2024-08-05,2345,1769.26
D05,PM-1006,2024-08-12,3077,2439.86
D05,PM-1006,2024-08-19,3420,2683.15
D05,PM-1006,2024-08-26,2797,2101.68
D05,PM-1006,2024-09-02,2810,2174.77
D05,PM-1006,2024-09-09,3514,2800.1
D05,PM-1006,2024-09-16,3329,2478.49
D05,PM-1006,2024-09-23,3001,2417.46
D05,PM-1006,2024-09-30,3391,2656.84
D05,PM-1006,2024-10-07,3237,2434.57
D05,PM-1006,2024-10-14,2644,2034.81
D05,PM-1006,2024-10-21,2829,2156.69
D05,PM-1006,2024-10-28,2699,2050.21
D05,PM-1006,2024-11-04,3543,2741.15
D05,PM-1006,2024-11-11,2794,2043.27
D05,PM-1006,2024-11-18,2750,2039.65
D05,PM-1006,2024-11-25,3442,2678.79
D05,PM-1006,2024-12-02,2663,1993.38
D05,PM-1006,2024-12-09,2466,1796.66
D05,PM-1006,2024-12-16,1877,1481.27
D05,PM-1006,2024-12-23,2438,1840.1
D05,PM-1006,2024-12-30,2684,1976.79
D05,PM-1006,2025-01-06,3035,2298.27
D05,PM-1006,2025-01-13,2630,1925.67
D05,PM-1006,2025-01-20,2328,1890.72
D05,PM-1006,2025-01-27,2833,2132.32
D05,PM-1006,2025-02-03,2064,1530.11
D05,PM-1006,2025-02-10,3297,2565.73
D05,PM-1006,2025-02-17,3395,2503.12
D05,PM-1006,2025-02-24,2125,1690.17
D05,PM-1006,2025-03-03,2459,1914.71
D05,PM-1006,2025-03-10,2972,2355.2
D05,PM-1006,2025-03-17,3707,2943.79
D05,PM-1006,2025-03-24,2850,2234.62
D05,PM-1006,2025-03-31,3073,2265.12
D05,PM-1006,2025-04-07,3037,2460.67
D05,PM-1006,2025-04-14,2335,1758.93
D05,PM-1006,2025-04-21,2820,2170.89
D05,PM-1006,2025-04-28,2666,2019.46
D05,PM-1006,2025-05-05,3112,2300.39
D05,PM-1006,2025-05-12,2724,1984.9
D05,PM-1006,2025-05-19,3044,2329.1
D05,PM-1006,2025-05-26,3014,2297.1
D05,PM-1006,2025-06-02,3056,2423.16
D05,PM-1006,2025-06-09,3573,2860.88
D05,PM-1006,2025-06-16,3224,2451.57
D05,PM-1006,2025-06-23,2928,2337.81
D05,PM-1006,2025-06-30,3264,2565.64
D05,PM-1006,2025-07-07,2783,2248.44
D05,PM-1006,2025-07-14,2556,1971.74
D05,PM-1006,2025-07-21,3509,2652.46
D05,PM-1006,2025-07-28,2689,2069.29
D05,PM-1006,2025-08-04,2532,1928.12
D05,PM-1006,2025-08-11,3671,2930.63
D05,PM-1006,2025-08-18,3307,2615.0
D05,PM-1006,2025-08-25,2794,2206.27
D05,PM-1006,2025-09-01,3253,2435.27
D05,PM-1006,2025-09-08,2629,1975.7
D05,PM-1006,2025-09-15,3001,2294.9
D05,PM-1006,2025-09-22,2788,2071.7
D05,PM-1006,2025-09-29,2593,2010.68
D05,PM-1006,2025-10-06,2821,2232.93
D05,PM-1006,2025-10-13,2274,1727.69
D05,PM-1006,2025-10-20,2450,1938.76
D05,PM-1006,2025-10-27,1948,1422.54
D05,PM-1006,2025-11-03,2507,1939.84
D05,PM-1006,2025-11-10,2721,2202.52
D05,PM-1006,2025-11-17,2100,1558.95
D05,PM-1006,2025-11-24,2752,2085.63
D05,PM-1006,2025-12-01,1866,1482.11
D05,PM-1006,2025-12-08,2374,1874.35
D05,PM-1006,2025-12-15,2556,2024.62
D05,PM-1006,2025-12-22,2591,1979.31
D05,PM-1006,2025-12-29,2700,2039.62
D05,PM-1006,2026-01-05,2042,1635.77
D05,PM-1006,2026-01-12,2699,2026.71
D05,PM-1006,2026-01-19,2934,2203.74
D05,PM-1006,2026-01-26,2496,1875.91
D05,PM-1006,2026-02-02,2595,2078.41
D05,PM-1006,2026-02-09,2186,1608.37
D05,PM-1006,2026-02-16,3116,2390.09
D05,PM-1006,2026-02-23,2285,1760.04
D05,PM-1006,2026-03-02,3281,2498.28
